loan_amnt,State,emp_length,label
6000,CA,6 years,0
15000,CA,2 years,0
21000,CA,6 years,0
3000,CA,1 year,0
1000,CA,8 years,0
7000,CA,< 1 year,0
7000,CA,6 years,0
15000,CA,2 years,0
1500,CA,2 years,0
3000,CA,3 years,0
10000,CA,2 years,0
15000,CA,1 year,0
7600,CA,3 years,0
15000,CA,4 years,0
6000,CA,1 year,0
7500,CA,4 years,0
15000,CA,1 year,0
4000,CA,1 year,0
3500,CA,6 years,0
6000,CA,< 1 year,0
1500,CA,5 years,0
5000,CA,1 year,0
4000,CA,10+ years,0
10000,CA,< 1 year,0
10000,CA,2 years,0
1000,CA,10+ years,0
15000,CA,10+ years,0
7500,CA,10+ years,0
2000,CA,1 year,0
15000,CA,< 1 year,0
10000,CA,6 years,0
15000,CA,2 years,0
10000,CA,2 years,0
5000,CA,10+ years,0
15000,CA,1 year,0
4800,CA,< 1 year,0
3000,CA,8 years,0
3500,CA,7 years,0
5000,CA,9 years,0
10000,CA,6 years,0
5000,CA,10+ years,0
8700,CA,< 1 year,0
10000,CA,10+ years,0
5000,CA,1 year,0
10000,CA,8 years,0
10000,CA,3 years,0
10000,CA,3 years,0
4000,CA,5 years,0
9000,CA,4 years,0
15000,CA,2 years,0
3900,CA,2 years,0
10000,CA,3 years,0
12000,CA,2 years,0
15000,CA,1 year,0
8000,CA,10+ years,0
7000,CA,10+ years,0
1000,CA,< 1 year,0
15000,CA,< 1 year,0
10000,CA,1 year,0
4000,CA,< 1 year,0
1000,CA,2 years,0
10000,CA,4 years,0
6000,CA,< 1 year,0
9500,CA,10+ years,0
4000,CA,1 year,0
5000,CA,4 years,0
1750,CA,4 years,0
8000,CA,2 years,0
15000,CA,4 years,0
15000,CA,5 years,0
2500,CA,2 years,0
15000,CA,1 year,0
12000,CA,< 1 year,0
13000,CA,10+ years,0
3000,CA,10+ years,0
10000,CA,2 years,0
1500,CA,< 1 year,0
15000,CA,< 1 year,0
15000,CA,< 1 year,0
15000,CA,< 1 year,0
3500,CA,< 1 year,0
4000,CA,< 1 year,0
5000,CA,7 years,0
9300,CA,4 years,0
5200,CA,3 years,0
4300,CA,10+ years,0
15000,CA,1 year,0
12000,CA,2 years,0
10000,CA,< 1 year,0
15000,CA,1 year,0
15000,CA,10+ years,0
15000,CA,10+ years,0
15000,CA,2 years,0
15000,CA,1 year,0
15000,CA,< 1 year,0
3000,CA,< 1 year,0
15000,CA,1 year,0
8900,CA,10+ years,0
5000,CA,3 years,0
10000,CA,1 year,0
2000,CA,6 years,0
10000,CA,< 1 year,0
20000,CA,4 years,0
12500,CA,< 1 year,0
15000,CA,3 years,0
2000,CA,2 years,0
4000,CA,3 years,0
4500,CA,< 1 year,0
8750,CA,< 1 year,0
18000,CA,2 years,0
10000,CA,< 1 year,0
1000,CA,< 1 year,0
15000,CA,2 years,0
5000,CA,< 1 year,0
10000,CA,1 year,0
2200,CA,2 years,0
10000,CA,2 years,0
6500,CA,< 1 year,0
12000,CA,6 years,0
10000,CA,10+ years,0
9500,CA,1 year,0
15000,CA,5 years,0
15000,CA,8 years,0
8000,CA,10+ years,0
5000,CA,1 year,0
10000,CA,< 1 year,0
5000,CA,< 1 year,0
15000,CA,5 years,0
3500,CA,3 years,0
15000,CA,5 years,0
15000,CA,10+ years,0
4500,CA,10+ years,0
1500,CA,8 years,0
10000,CA,3 years,0
5000,CA,< 1 year,0
10000,CA,2 years,0
15000,CA,7 years,0
25000,CA,10+ years,0
1000,CA,1 year,0
2200,CA,7 years,0
9000,CA,1 year,0
25000,CA,< 1 year,0
25000,CA,< 1 year,0
10000,CA,< 1 year,0
10000,CA,10+ years,0
23000,CA,8 years,0
12000,CA,5 years,0
1000,CA,2 years,0
1100,CA,4 years,0
21000,CA,< 1 year,0
10000,CA,< 1 year,0
7000,CA,8 years,0
6250,CA,8 years,0
4000,CA,10+ years,0
25000,CA,10+ years,0
8000,CA,1 year,0
12000,CA,7 years,0
9800,CA,2 years,0
25000,CA,10+ years,0
5000,CA,1 year,0
3000,CA,1 year,0
19000,CA,10+ years,0
21000,CA,2 years,0
9500,CA,10+ years,0
3000,CA,2 years,0
1000,CA,< 1 year,0
1000,CA,5 years,0
1000,CA,2 years,0
15000,CA,5 years,0
10000,CA,5 years,0
10000,CA,10+ years,0
5300,CA,5 years,0
7500,CA,< 1 year,0
25000,CA,3 years,0
4000,CA,< 1 year,0
10000,CA,3 years,0
8000,CA,< 1 year,0
8000,CA,< 1 year,0
2500,CA,4 years,0
15000,CA,3 years,0
2000,CA,1 year,0
12000,CA,1 year,0
6800,CA,< 1 year,0
5000,CA,2 years,0
5000,CA,5 years,0
11000,CA,6 years,0
4500,CA,10+ years,0
1500,CA,2 years,0
10000,CA,2 years,0
16500,CA,2 years,0
15000,CA,< 1 year,0
5000,CA,< 1 year,0
25000,CA,< 1 year,0
1000,CA,2 years,0
2000,CA,10+ years,0
25000,CA,10+ years,0
2000,CA,8 years,0
25000,CA,3 years,0
10000,CA,3 years,0
15000,CA,10+ years,0
5000,CA,10+ years,0
5000,CA,< 1 year,0
15000,CA,10+ years,0
25000,CA,1 year,0
3500,CA,3 years,0
25000,CA,1 year,0
25000,CA,10+ years,0
5000,CA,< 1 year,0
10000,CA,4 years,0
25000,CA,2 years,0
22000,CA,3 years,0
4000,CA,1 year,0
5000,CA,2 years,0
10000,CA,< 1 year,0
20000,CA,3 years,0
6000,CA,< 1 year,0
10000,CA,< 1 year,0
12000,CA,2 years,0
10000,CA,< 1 year,0
5000,CA,10+ years,0
8000,CA,3 years,0
10000,CA,< 1 year,0
10000,CA,< 1 year,0
3000,CA,4 years,0
12000,CA,7 years,0
2000,CA,2 years,0
25000,CA,< 1 year,0
1500,CA,< 1 year,0
25000,CA,10+ years,0
10000,CA,10+ years,0
1500,CA,2 years,0
15000,CA,< 1 year,0
25000,CA,3 years,0
3000,CA,2 years,0
20000,CA,2 years,0
10000,CA,2 years,0
7000,CA,< 1 year,0
10000,CA,< 1 year,0
1000,CA,2 years,0
20000,CA,5 years,0
18000,CA,1 year,0
20000,CA,< 1 year,0
20000,CA,< 1 year,0
20000,CA,8 years,0
5000,CA,6 years,0
3600,CA,< 1 year,0
5000,CA,10+ years,0
20000,CA,< 1 year,0
25000,CA,10+ years,0
7000,CA,< 1 year,0
23000,CA,10+ years,0
8500,CA,< 1 year,0
10000,CA,1 year,0
10000,CA,< 1 year,0
7000,CA,5 years,0
20000,CA,6 years,0
25000,CA,7 years,0
5000,CA,< 1 year,0
3400,CA,< 1 year,0
2500,CA,< 1 year,0
5600,CA,10+ years,0
14000,CA,< 1 year,0
1500,CA,< 1 year,0
25000,CA,< 1 year,0
25000,CA,10+ years,0
20000,CA,5 years,0
15000,CA,10+ years,0
7000,CA,2 years,0
25000,CA,10+ years,0
15000,CA,2 years,0
5000,CA,10+ years,0
12000,CA,4 years,0
15000,CA,3 years,0
14000,CA,< 1 year,0
5000,CA,< 1 year,0
1500,CA,10+ years,0
1000,CA,1 year,0
1000,CA,2 years,0
20000,CA,2 years,0
15000,CA,7 years,0
4500,CA,< 1 year,0
2500,CA,6 years,0
3000,CA,< 1 year,0
10000,CA,< 1 year,0
12500,CA,< 1 year,0
7000,CA,2 years,0
2000,CA,3 years,0
6500,CA,6 years,0
2000,CA,1 year,0
1500,CA,< 1 year,0
8000,CA,1 year,0
3500,CA,2 years,0
12000,CA,5 years,0
7900,CA,2 years,0
13000,CA,9 years,0
15000,CA,3 years,0
2500,CA,1 year,0
15000,CA,6 years,0
10000,CA,1 year,0
15000,CA,< 1 year,0
5000,CA,< 1 year,0
5000,CA,2 years,0
10000,CA,4 years,0
15000,CA,< 1 year,0
3000,CA,7 years,0
5000,CA,< 1 year,0
10000,CA,1 year,0
20000,CA,10+ years,0
22000,CA,1 year,0
10000,CA,2 years,0
15000,CA,10+ years,0
3500,CA,10+ years,0
10000,CA,8 years,0
2500,CA,3 years,0
7000,CA,5 years,0
1000,CA,1 year,0
5000,CA,10+ years,0
7500,CA,1 year,0
5000,CA,1 year,0
10000,CA,4 years,0
7000,CA,< 1 year,0
2000,CA,< 1 year,0
2500,CA,< 1 year,0
3000,CA,< 1 year,0
4000,CA,1 year,0
15000,CA,< 1 year,0
15000,CA,3 years,0
15000,CA,1 year,0
20000,CA,5 years,0
4000,CA,3 years,0
5000,CA,3 years,0
15000,CA,3 years,0
15000,CA,< 1 year,0
15000,CA,< 1 year,0
15000,CA,2 years,0
12000,CA,2 years,0
10000,CA,2 years,0
10000,CA,< 1 year,0
8000,CA,< 1 year,0
20000,CA,3 years,0
3000,CA,< 1 year,0
6000,CA,1 year,0
15000,CA,5 years,0
7000,CA,8 years,0
1000,CA,4 years,0
1000,CA,< 1 year,0
2000,CA,2 years,0
1000,CA,6 years,0
12000,CA,< 1 year,0
13000,CA,4 years,0
15000,CA,10+ years,0
15000,CA,< 1 year,0
1000,CA,< 1 year,0
1500,CA,9 years,0
15000,CA,8 years,0
6000,CA,3 years,0
15000,CA,2 years,0
8000,CA,2 years,0
10000,CA,1 year,0
10000,CA,4 years,0
15000,CA,8 years,0
10000,CA,2 years,0
15000,CA,6 years,0
5000,CA,5 years,0
3000,CA,10+ years,0
10000,CA,10+ years,0
10000,CA,2 years,0
15000,CA,< 1 year,0
12500,CA,10+ years,0
15000,CA,4 years,0
1500,CA,< 1 year,0
16250,CA,< 1 year,0
6000,CA,1 year,0
11000,CA,< 1 year,0
7500,CA,< 1 year,0
4000,CA,1 year,0
4000,CA,1 year,0
2000,CA,< 1 year,0
10000,CA,2 years,0
3000,CA,3 years,0
10000,CA,10+ years,0
6000,CA,1 year,0
6000,CA,1 year,0
10000,CA,4 years,0
9900,CA,3 years,0
15000,CA,4 years,0
15000,CA,2 years,0
15000,CA,3 years,0
15000,CA,10+ years,0
14000,CA,1 year,0
1000,CA,< 1 year,0
8000,CA,2 years,0
1000,CA,8 years,0
10000,CA,10+ years,0
5000,CA,1 year,0
9000,CA,4 years,0
15000,CA,4 years,0
4000,CA,< 1 year,0
8000,CA,2 years,0
8000,CA,5 years,0
4000,CA,< 1 year,0
2500,CA,< 1 year,0
3000,CA,< 1 year,0
6000,CA,< 1 year,0
6000,CA,1 year,0
5000,CA,< 1 year,0
15000,CA,1 year,0
15000,CA,< 1 year,0
20000,CA,2 years,0
5000,CA,6 years,0
4000,CA,4 years,0
15000,CA,2 years,0
3000,CA,1 year,0
2000,CA,< 1 year,0
3000,CA,8 years,0
10000,CA,1 year,0
15000,CA,4 years,0
15000,CA,6 years,0
12000,CA,3 years,0
20000,CA,9 years,0
1000,CA,2 years,0
15000,CA,2 years,0
23000,CA,< 1 year,0
15000,CA,1 year,0
1500,CA,4 years,0
1500,CA,3 years,0
15000,CA,9 years,0
5000,CA,< 1 year,0
15000,CA,< 1 year,0
6000,CA,1 year,0
4000,CA,< 1 year,0
15000,CA,< 1 year,0
15000,CA,6 years,0
5000,CA,6 years,0
8000,CA,1 year,0
15000,CA,10+ years,0
10000,CA,6 years,0
15000,CA,7 years,0
10000,CA,1 year,0
5500,CA,3 years,0
15000,CA,< 1 year,0
6900,CA,< 1 year,0
15000,CA,< 1 year,0
5000,CA,1 year,0
2000,CA,1 year,0
20000,CA,< 1 year,0
10000,CA,9 years,0
1500,CA,2 years,0
12000,CA,1 year,0
5000,CA,< 1 year,0
7500,CA,5 years,0
7000,CA,< 1 year,0
20000,CA,1 year,0
6700,CA,5 years,0
7200,CA,2 years,0
5000,CA,10+ years,0
25000,CA,6 years,0
20000,CA,1 year,0
20000,CA,4 years,0
1000,CA,9 years,0
20000,CA,1 year,0
5000,CA,3 years,0
1000,CA,6 years,0
16000,CA,< 1 year,0
5000,CA,6 years,0
3000,CA,10+ years,0
20000,CA,8 years,0
3500,CA,4 years,0
10000,CA,< 1 year,0
10000,CA,4 years,0
20000,CA,10+ years,0
12000,CA,6 years,0
5000,CA,< 1 year,0
3500,CA,1 year,0
15000,CA,3 years,0
15000,CA,9 years,0
3000,CA,1 year,0
10000,CA,5 years,0
3000,CA,10+ years,0
3500,CA,1 year,0
20000,CA,8 years,0
6000,CA,6 years,0
12000,CA,2 years,0
23000,CA,10+ years,0
5000,CA,1 year,0
6000,CA,2 years,0
2000,CA,< 1 year,0
9000,CA,2 years,0
20000,CA,< 1 year,0
20000,CA,1 year,0
10000,CA,10+ years,0
4000,CA,< 1 year,0
12000,CA,2 years,0
8000,CA,5 years,0
5000,CA,1 year,0
1000,CA,2 years,0
8000,CA,1 year,0
3700,CA,3 years,0
20000,CA,1 year,0
10000,CA,1 year,0
9500,CA,< 1 year,0
3000,CA,2 years,0
20000,CA,9 years,0
20000,CA,10+ years,0
5000,CA,< 1 year,0
20000,CA,1 year,0
6500,CA,3 years,0
10000,CA,3 years,0
10000,CA,9 years,0
8500,CA,1 year,0
3000,CA,< 1 year,0
20000,CA,3 years,0
9000,CA,5 years,0
20000,CA,5 years,0
3000,CA,10+ years,0
13000,CA,1 year,0
7500,CA,2 years,0
20000,CA,10+ years,0
15000,CA,10+ years,0
12500,CA,< 1 year,0
15000,CA,3 years,0
5000,CA,4 years,0
20000,CA,8 years,0
10000,CA,10+ years,0
20000,CA,3 years,0
3000,CA,3 years,0
6500,CA,5 years,0
16500,CA,8 years,0
15000,CA,7 years,0
12000,CA,< 1 year,0
20000,CA,< 1 year,0
5000,CA,2 years,0
5200,CA,2 years,0
10000,CA,10+ years,0
1000,CA,2 years,0
1500,CA,7 years,0
5500,CA,3 years,0
20000,CA,10+ years,0
1000,CA,< 1 year,0
2000,CA,1 year,0
2000,CA,1 year,0
4000,CA,< 1 year,0
9000,CA,3 years,0
20000,CA,1 year,0
10000,CA,3 years,0
10000,CA,1 year,0
20000,CA,3 years,0
20000,CA,6 years,0
4000,CA,1 year,0
15000,CA,1 year,0
6000,CA,1 year,0
1000,CA,2 years,0
20000,CA,4 years,0
1000,CA,2 years,0
4000,CA,< 1 year,0
15000,CA,1 year,0
20000,CA,3 years,0
2500,CA,10+ years,0
17000,CA,< 1 year,0
2000,CA,1 year,0
8000,CA,7 years,0
3000,CA,< 1 year,0
5000,CA,10+ years,0
20000,CA,3 years,0
1000,CA,< 1 year,0
4500,CA,3 years,0
9500,CA,< 1 year,0
15000,CA,5 years,0
9500,CA,5 years,0
20000,CA,2 years,0
5500,CA,< 1 year,0
11000,CA,9 years,0
9600,CA,< 1 year,0
3500,CA,4 years,0
2000,CA,< 1 year,0
13000,CA,1 year,0
10000,CA,1 year,0
10000,CA,10+ years,0
20000,CA,1 year,0
5000,CA,2 years,0
20000,CA,10+ years,0
10000,CA,1 year,0
10000,CA,3 years,0
9000,CA,3 years,0
3000,CA,< 1 year,0
10000,CA,6 years,0
5000,CA,3 years,0
20000,CA,4 years,0
5000,CA,5 years,0
8000,CA,< 1 year,0
4850,CA,1 year,0
15000,CA,1 year,0
9000,CA,6 years,0
2500,CA,< 1 year,0
13475,CA,4 years,0
10000,CA,< 1 year,0
14000,CA,4 years,0
15000,CA,3 years,0
18750,CA,< 1 year,0
6000,CA,5 years,0
4000,CA,1 year,0
15000,CA,10+ years,0
10000,CA,2 years,0
8000,CA,< 1 year,0
20000,CA,10+ years,0
7000,CA,10+ years,0
15000,CA,1 year,0
17000,CA,3 years,0
2500,CA,6 years,0
2800,CA,1 year,0
20000,CA,2 years,0
20000,CA,< 1 year,0
20000,CA,6 years,0
5500,CA,2 years,0
17000,CA,4 years,0
10000,CA,< 1 year,0
20000,CA,1 year,0
20000,CA,6 years,0
5000,CA,9 years,0
20000,CA,9 years,0
8000,CA,10+ years,0
12000,CA,3 years,0
14000,CA,< 1 year,0
10000,CA,1 year,0
3000,CA,< 1 year,0
15000,CA,2 years,0
20000,CA,3 years,0
10000,CA,2 years,0
3000,CA,1 year,0
1900,CA,10+ years,0
2000,CA,< 1 year,0
20000,CA,1 year,0
20000,CA,< 1 year,0
8000,CA,< 1 year,0
2000,CA,4 years,0
22000,CA,< 1 year,0
7500,CA,< 1 year,0
1275,CA,10+ years,0
15000,CA,4 years,0
2500,CA,1 year,0
7000,CA,2 years,0
10000,CA,4 years,0
10000,CA,3 years,0
20000,CA,7 years,0
6500,CA,2 years,0
20000,CA,6 years,0
5200,CA,2 years,0
14000,CA,< 1 year,0
20000,CA,2 years,0
2000,CA,3 years,0
13000,CA,4 years,0
5000,CA,2 years,0
2000,CA,< 1 year,0
13000,CA,3 years,0
7000,CA,2 years,0
20000,CA,3 years,0
20000,CA,2 years,0
15000,CA,3 years,0
3000,CA,1 year,0
18000,CA,6 years,0
20000,CA,10+ years,0
10000,CA,5 years,0
10000,CA,3 years,0
14000,CA,2 years,0
3800,CA,< 1 year,0
20000,CA,< 1 year,0
20000,CA,3 years,0
12500,CA,10+ years,0
7000,CA,4 years,0
10000,CA,4 years,0
20000,CA,5 years,0
10000,CA,2 years,0
15000,CA,10+ years,0
1000,CA,< 1 year,0
15000,CA,2 years,0
17000,CA,1 year,0
3000,CA,< 1 year,0
16000,CA,2 years,0
15000,CA,< 1 year,0
10000,CA,2 years,0
10000,CA,< 1 year,0
5000,CA,3 years,0
10000,CA,1 year,0
7000,CA,2 years,0
8000,CA,2 years,0
20000,CA,10+ years,0
4100,CA,1 year,0
8000,CA,2 years,0
2000,CA,4 years,0
7000,CA,3 years,0
20000,CA,7 years,0
5000,CA,9 years,0
24000,CA,1 year,0
5000,CA,1 year,0
20000,CA,1 year,0
5000,CA,1 year,0
2500,CA,< 1 year,0
2500,CA,< 1 year,0
5000,CA,1 year,0
1000,CA,< 1 year,0
15000,CA,4 years,0
2700,CA,10+ years,0
13500,CA,1 year,0
12000,CA,< 1 year,0
20000,CA,< 1 year,0
6000,CA,3 years,0
20000,CA,10+ years,0
5000,CA,< 1 year,0
4000,CA,< 1 year,0
13500,CA,4 years,0
12000,CA,8 years,0
10000,CA,1 year,0
10000,CA,8 years,0
10000,CA,1 year,0
5000,CA,1 year,0
15000,CA,10+ years,0
20000,CA,10+ years,0
19000,CA,8 years,0
12000,CA,1 year,0
3500,CA,10+ years,0
4500,CA,6 years,0
8000,CA,3 years,0
15000,CA,1 year,0
15000,CA,2 years,0
20000,CA,10+ years,0
10000,CA,3 years,0
8000,CA,4 years,0
20000,CA,10+ years,0
1000,CA,10+ years,0
20000,CA,5 years,0
20000,CA,2 years,0
7000,CA,1 year,0
20000,CA,2 years,0
20000,CA,< 1 year,0
20000,CA,10+ years,0
6000,CA,5 years,0
20000,CA,< 1 year,0
20000,CA,4 years,0
17000,CA,2 years,0
20000,CA,10+ years,0
5500,CA,2 years,0
3000,CA,1 year,0
13000,CA,1 year,0
3000,CA,3 years,0
18372,CA,3 years,0
8000,CA,2 years,0
20000,CA,10+ years,0
2000,CA,< 1 year,0
10000,CA,< 1 year,0
14000,CA,< 1 year,0
1500,CA,3 years,0
5000,CA,1 year,0
10000,CA,< 1 year,0
18000,CA,10+ years,0
10000,CA,< 1 year,0
17066.62,CA,< 1 year,0
13000,CA,4 years,0
7500,CA,1 year,0
5000,CA,< 1 year,0
10000,CA,1 year,0
19000,CA,10+ years,0
10000,CA,2 years,0
12000,CA,1 year,0
4000,CA,1 year,0
20000,CA,< 1 year,0
8000,CA,6 years,0
12000,CA,1 year,0
8500,CA,1 year,0
7500,CA,1 year,0
10000,CA,3 years,0
20000,CA,9 years,0
12000,CA,4 years,0
5000,CA,1 year,0
19000,CA,3 years,0
15000,CA,< 1 year,0
16000,CA,10+ years,0
1000,CA,5 years,0
10000,CA,< 1 year,0
10000,CA,10+ years,0
20000,CA,4 years,0
1000,CA,10+ years,0
20000,CA,8 years,0
1200,CA,1 year,0
1500,CA,2 years,0
5000,CA,2 years,0
5000,CA,5 years,0
21000,CA,< 1 year,0
4000,CA,< 1 year,0
10000,CA,2 years,0
12000,CA,1 year,0
15000,CA,4 years,0
20000,CA,7 years,0
20000,CA,4 years,0
13500,CA,1 year,0
3000,CA,7 years,0
10000,CA,3 years,0
10000,CA,10+ years,0
1000,CA,< 1 year,0
9000,CA,10+ years,0
8000,CA,6 years,0
15000,CA,7 years,0
20000,CA,4 years,0
1000,CA,2 years,0
8000,CA,1 year,0
12000,CA,< 1 year,0
15000,CA,3 years,0
20000,CA,8 years,0
20000,CA,10+ years,0
2500,CA,5 years,0
3500,CA,1 year,0
20000,CA,2 years,0
10000,CA,1 year,0
10000,CA,10+ years,0
2000,CA,2 years,0
20000,CA,8 years,0
1000,CA,6 years,0
10000,CA,1 year,0
20000,CA,5 years,0
15000,CA,10+ years,0
5000,CA,2 years,0
16000,CA,10+ years,0
5000,CA,4 years,0
5000,CA,6 years,0
10000,CA,3 years,0
10000,CA,1 year,0
10000,CA,4 years,0
2000,CA,10+ years,0
10000,CA,< 1 year,0
14000,CA,< 1 year,0
14000,CA,1 year,0
12000,CA,4 years,0
3500,CA,1 year,0
10000,CA,< 1 year,0
5000,CA,2 years,0
7000,CA,3 years,0
1000,CA,< 1 year,0
10000,CA,5 years,0
25000,CA,7 years,0
13500,CA,4 years,0
10000,CA,10+ years,0
18000,CA,< 1 year,0
10000,CA,1 year,0
15000,CA,2 years,0
7000,CA,< 1 year,0
24000,CA,7 years,0
11000,CA,6 years,0
6500,CA,7 years,0
6175,CA,5 years,0
13500,CA,< 1 year,0
12000,CA,< 1 year,0
10000,CA,< 1 year,0
12419,CA,< 1 year,0
7500,CA,10+ years,0
24000,CA,9 years,0
19612.63,CA,2 years,0
3500,CA,< 1 year,0
4500,CA,10+ years,0
5000,CA,< 1 year,0
3000,CA,10+ years,0
3000,CA,< 1 year,0
20000,CA,2 years,0
20000,CA,10+ years,0
10000,CA,10+ years,0
15000,CA,1 year,0
9000,CA,10+ years,0
7000,CA,5 years,0
25000,CA,2 years,0
5000,CA,4 years,0
5500,CA,2 years,0
1000,CA,< 1 year,0
25000,CA,< 1 year,0
15000,CA,4 years,0
11272,CA,5 years,0
8900,CA,< 1 year,0
5000,CA,3 years,0
12000,CA,10+ years,0
12000,CA,< 1 year,0
7500,CA,8 years,0
10000,CA,5 years,0
9500,CA,6 years,0
21000,CA,10+ years,0
2000,CA,6 years,0
25000,CA,< 1 year,0
2400,CA,10+ years,0
8500,CA,8 years,0
12500,CA,1 year,0
13000,CA,9 years,0
14000,CA,< 1 year,0
25000,CA,4 years,0
19994.86,CA,7 years,0
20000,CA,< 1 year,0
17000,CA,1 year,0
10000,CA,3 years,0
20000,CA,< 1 year,0
25000,CA,2 years,0
13000,CA,4 years,0
5000,CA,1 year,0
10000,CA,10+ years,0
10000,CA,9 years,0
3000,CA,8 years,0
4000,CA,1 year,0
7000,CA,1 year,0
7000,CA,1 year,0
4600,CA,< 1 year,0
15000,CA,1 year,0
10000,CA,1 year,0
25000,CA,3 years,0
20000,CA,< 1 year,0
18000,CA,6 years,0
14000,CA,5 years,0
15000,CA,10+ years,0
18000,CA,10+ years,0
25000,CA,10+ years,0
20000,CA,7 years,0
20000,CA,1 year,0
5000,CA,< 1 year,0
20000,CA,1 year,0
5000,CA,1 year,0
10000,CA,6 years,0
15000,CA,7 years,0
1000,CA,3 years,0
25000,CA,1 year,0
7500,CA,10+ years,0
19000,CA,10+ years,0
15500,CA,10+ years,0
3000,CA,1 year,0
2500,CA,4 years,0
7000,CA,1 year,0
20000,CA,3 years,0
15000,CA,3 years,0
3000,CA,< 1 year,0
18500,CA,10+ years,0
20000,CA,10+ years,0
7175,CA,5 years,0
5000,CA,2 years,0
10000,CA,< 1 year,0
10000,CA,2 years,0
15354,CA,2 years,0
13000,CA,2 years,0
24000,CA,2 years,0
10000,CA,8 years,0
20000,CA,2 years,0
2500,CA,1 year,0
3500,CA,< 1 year,0
5000,CA,1 year,0
3500,CA,< 1 year,0
2500,CA,1 year,0
15000,CA,3 years,0
15000,CA,9 years,0
13000,CA,< 1 year,0
12000,CA,2 years,0
1000,CA,1 year,0
15000,CA,7 years,0
20000,CA,7 years,0
13000,CA,9 years,0
25000,CA,< 1 year,0
10000,CA,3 years,0
7000,CA,1 year,0
5000,CA,10+ years,0
22868.68,CA,1 year,0
10000,CA,6 years,0
15000,CA,3 years,0
25000,CA,10+ years,0
20000,CA,1 year,0
25000,CA,10+ years,0
3000,CA,< 1 year,0
5000,CA,3 years,0
2500,CA,1 year,0
20000,CA,4 years,0
17000,CA,10+ years,0
5000,CA,3 years,0
14310,CA,5 years,0
20000,CA,10+ years,0
4000,CA,< 1 year,0
3000,CA,< 1 year,0
1000,CA,< 1 year,0
3000,CA,< 1 year,0
10000,CA,1 year,0
1000,CA,10+ years,0
3000,CA,3 years,0
1000,CA,5 years,0
15000,CA,< 1 year,0
22039,CA,10+ years,0
5000,CA,4 years,0
2000,CA,10+ years,0
5000,CA,2 years,0
20000,CA,3 years,0
4500,CA,1 year,0
5000,CA,2 years,0
20000,CA,10+ years,0
1000,CA,< 1 year,0
2000,CA,2 years,0
20000,CA,2 years,0
10000,CA,1 year,0
10000,CA,< 1 year,0
10000,CA,10+ years,0
23000,CA,4 years,0
25000,CA,8 years,0
25000,CA,5 years,0
10000,CA,6 years,0
10000,CA,< 1 year,0
17000,CA,< 1 year,0
3500,CA,< 1 year,0
25000,CA,4 years,0
17800,CA,5 years,0
25000,CA,1 year,0
15000,CA,10+ years,0
2000,CA,< 1 year,0
15000,CA,3 years,0
8000,CA,6 years,0
5000,CA,2 years,0
20000,CA,1 year,0
5000,CA,< 1 year,0
10000,CA,< 1 year,0
17000,CA,< 1 year,0
6000,CA,10+ years,0
7000,CA,5 years,0
15000,CA,10+ years,0
4000,CA,< 1 year,0
10000,CA,4 years,0
1000,CA,< 1 year,0
3000,CA,< 1 year,0
16000,CA,5 years,0
9000,CA,10+ years,0
2000,CA,10+ years,0
12000,CA,2 years,0
18000,CA,3 years,0
24000,CA,6 years,0
15000,CA,2 years,0
9000,CA,< 1 year,0
10000,CA,3 years,0
5000,CA,10+ years,0
14000,CA,< 1 year,0
10000,CA,< 1 year,0
12000,CA,< 1 year,0
12000,CA,1 year,0
14800,CA,3 years,0
25000,CA,7 years,0
5500,CA,10+ years,0
14000,CA,3 years,0
7500,CA,< 1 year,0
7000,CA,8 years,0
25000,CA,< 1 year,0
1000,CA,< 1 year,0
3000,CA,1 year,0
5000,CA,2 years,0
20000,CA,10+ years,0
6000,CA,< 1 year,0
6500,CA,< 1 year,0
1500,CA,3 years,0
6000,CA,1 year,0
25000,CA,10+ years,0
25000,CA,1 year,0
11000,CA,9 years,0
7000,CA,3 years,0
25000,CA,4 years,0
2000,CA,1 year,0
20000,CA,10+ years,0
9000,CA,3 years,0
4000,CA,1 year,0
25000,CA,5 years,0
19000,CA,< 1 year,0
10000,CA,10+ years,0
3000,CA,5 years,0
20000,CA,1 year,0
5000,CA,10+ years,0
5500,CA,4 years,0
4000,CA,8 years,0
24000,CA,6 years,0
20000,CA,9 years,0
10000,CA,10+ years,0
8000,CA,2 years,0
3000,CA,3 years,0
3000,CA,< 1 year,0
25000,CA,10+ years,0
3000,CA,8 years,0
8000,CA,2 years,0
10000,CA,4 years,0
5000,CA,1 year,0
14000,CA,< 1 year,0
19000,CA,10+ years,0
25000,CA,< 1 year,0
16000,CA,10+ years,0
10000,CA,1 year,0
10000,CA,3 years,0
1000,CA,3 years,0
10000,CA,6 years,0
13000,CA,5 years,0
5000,CA,5 years,0
1000,CA,1 year,0
12000,CA,2 years,0
21602,CA,1 year,0
20000,CA,5 years,0
6000,CA,2 years,0
25000,CA,8 years,0
12000,CA,9 years,0
5000,CA,3 years,0
20000,CA,10+ years,0
20000,CA,10+ years,0
10000,CA,< 1 year,0
9000,CA,1 year,0
2000,CA,1 year,0
20000,CA,1 year,0
2500,CA,< 1 year,0
18000,CA,3 years,0
25000,CA,6 years,0
12000,CA,4 years,0
10000,CA,< 1 year,0
10000,CA,10+ years,0
