loan_amnt,State,emp_length,label
1200.0,D,10+ years,0
10000.0,D,1 year,0
4500.0,D,1 year,0
15000.0,D,3 years,0
1000.0,D,1 year,0
2000.0,D,< 1 year,0
25000.0,D,1 year,0
18000.0,D,6 years,0
18000.0,D,10+ years,0
1900.0,D,1 year,0
2500.0,D,10+ years,0
12000.0,D,2 years,0
25000.0,D,2 years,0
4000.0,D,2 years,0
15000.0,D,4 years,0
1200.0,D,2 years,0
2000.0,D,< 1 year,0
5000.0,D,1 year,0
2225.0,D,2 years,0
20000.0,D,10+ years,0
1250.0,D,2 years,0
19000.0,D,9 years,0
5000.0,D,< 1 year,0
1000.0,D,< 1 year,0
1000.0,D,2 years,0
12500.0,D,2 years,0
11000.0,D,9 years,0
20000.0,D,< 1 year,0
5500.0,D,4 years,0
5000.0,D,6 years,0
10000.0,D,3 years,0
20000.0,D,7 years,0
1500.0,D,5 years,0
20000.0,D,2 years,0
15000.0,D,4 years,0
1500.0,D,6 years,0
3000.0,D,2 years,0
18000.0,D,5 years,0
10000.0,D,10+ years,0
5000.0,D,< 1 year,0
4000.0,D,1 year,0
15000.0,D,5 years,0
1200.0,D,< 1 year,0
20000.0,D,10+ years,0
1000.0,D,1 year,0
5000.0,D,10+ years,0
3500.0,D,< 1 year,0
5000.0,D,1 year,0
5000.0,D,1 year,0
5000.0,D,2 years,0
1000.0,D,< 1 year,0
6000.0,D,2 years,0
22500.0,D,4 years,0
8500.0,D,< 1 year,0
15000.0,D,5 years,0
10000.0,D,8 years,0
2000.0,D,< 1 year,0
4500.0,D,1 year,0
1500.0,D,8 years,0
1000.0,D,8 years,0
8000.0,D,10+ years,0
5000.0,D,3 years,0
1500.0,D,1 year,0
13000.0,D,2 years,0
3000.0,D,10+ years,0
1000.0,D,2 years,0
7500.0,D,7 years,0
5000.0,D,< 1 year,0
10000.0,D,3 years,0
4000.0,D,8 years,0
12000.0,D,4 years,0
20000.0,D,< 1 year,0
5000.0,D,5 years,0
5000.0,D,1 year,0
2500.0,D,8 years,0
20000.0,D,6 years,0
4500.0,D,9 years,0
2000.0,D,4 years,0
8000.0,D,10+ years,0
2500.0,D,7 years,0
15500.0,D,10+ years,0
6500.0,D,1 year,0
11000.0,D,< 1 year,0
8000.0,D,< 1 year,0
16000.0,D,10+ years,0
2000.0,D,4 years,0
1000.0,D,3 years,0
3000.0,D,4 years,0
4500.0,D,< 1 year,0
30000.0,D,3 years,0
30000.0,D,5 years,0
7000.0,D,4 years,0
18000.0,D,2 years,0
12000.0,D,2 years,0
6000.0,D,5 years,0
7000.0,D,< 1 year,0
13000.0,D,4 years,0
5000.0,D,4 years,0
3000.0,D,< 1 year,0
15000.0,D,7 years,0
3500.0,D,1 year,0
30000.0,D,10+ years,0
10000.0,D,< 1 year,0
12000.0,D,10+ years,0
25000.0,D,< 1 year,0
5500.0,D,1 year,0
10000.0,D,7 years,0
8000.0,D,< 1 year,0
5000.0,D,2 years,0
15000.0,D,3 years,0
1500.0,D,< 1 year,0
15000.0,D,6 years,0
5000.0,D,2 years,0
5000.0,D,1 year,0
8000.0,D,6 years,0
15000.0,D,2 years,0
14000.0,D,10+ years,0
10000.0,D,< 1 year,0
1000.0,D,2 years,0
7000.0,D,4 years,0
16500.0,D,8 years,0
5750.0,D,1 year,0
5000.0,D,5 years,0
12000.0,D,< 1 year,0
2000.0,D,3 years,0
10000.0,D,9 years,0
15000.0,D,6 years,0
3000.0,D,2 years,0
1000.0,D,1 year,0
4000.0,D,2 years,0
12000.0,D,3 years,0
8000.0,D,< 1 year,0
15000.0,D,9 years,0
25000.0,D,1 year,0
7500.0,D,10+ years,0
15000.0,D,1 year,0
20000.0,D,1 year,0
15000.0,D,2 years,0
13000.0,D,7 years,0
1500.0,D,10+ years,0
4000.0,D,2 years,0
1500.0,D,3 years,0
1000.0,D,1 year,0
6000.0,D,3 years,0
1000.0,D,1 year,0
16000.0,D,2 years,0
30000.0,D,10+ years,0
15000.0,D,7 years,0
5000.0,D,4 years,0
25000.0,D,10+ years,0
10000.0,D,3 years,0
5000.0,D,1 year,0
13000.0,D,1 year,0
15000.0,D,2 years,0
2000.0,D,5 years,0
20000.0,D,5 years,0
15000.0,D,5 years,0
11000.0,D,8 years,0
3000.0,D,< 1 year,0
1100.0,D,2 years,0
1000.0,D,3 years,0
15000.0,D,2 years,0
15000.0,D,2 years,0
5000.0,D,< 1 year,0
6000.0,D,< 1 year,0
15000.0,D,1 year,0
5000.0,D,3 years,0
1000.0,D,1 year,0
2500.0,D,10+ years,0
1000.0,D,< 1 year,0
5000.0,D,8 years,0
5000.0,D,3 years,0
10000.0,D,< 1 year,0
5000.0,D,10+ years,0
3000.0,D,< 1 year,0
13500.0,D,< 1 year,0
5000.0,D,< 1 year,0
5000.0,D,2 years,0
1500.0,D,< 1 year,0
23000.0,D,9 years,0
5000.0,D,8 years,0
1000.0,D,< 1 year,0
15000.0,D,10+ years,0
6500.0,D,9 years,0
5500.0,D,3 years,0
6000.0,D,5 years,0
1000.0,D,10+ years,0
25000.0,D,4 years,0
1000.0,D,1 year,0
2000.0,D,2 years,0
1500.0,D,< 1 year,0
14000.0,D,< 1 year,0
2500.0,D,9 years,0
25000.0,D,< 1 year,0
14000.0,D,10+ years,0
1500.0,D,< 1 year,0
10000.0,D,< 1 year,0
12000.0,D,5 years,0
25000.0,D,10+ years,0
4200.0,D,10+ years,0
10000.0,D,< 1 year,0
10000.0,D,7 years,0
6000.0,D,7 years,0
30000.0,D,5 years,0
1000.0,D,< 1 year,0
1000.0,D,2 years,0
25000.0,D,5 years,0
2000.0,D,5 years,0
7500.0,D,3 years,0
2500.0,D,5 years,0
2000.0,D,2 years,0
5000.0,D,1 year,0
10000.0,D,< 1 year,0
5000.0,D,4 years,0
5000.0,D,10+ years,0
6000.0,D,3 years,0
3000.0,D,3 years,0
10000.0,D,< 1 year,0
1000.0,D,< 1 year,0
2500.0,D,6 years,0
2000.0,D,2 years,0
3000.0,D,< 1 year,0
15000.0,D,< 1 year,0
10000.0,D,2 years,0
6500.0,D,8 years,0
25000.0,D,10+ years,0
1500.0,D,< 1 year,0
1000.0,D,< 1 year,0
10000.0,D,8 years,0
18500.0,D,9 years,0
6000.0,D,< 1 year,0
10000.0,D,< 1 year,0
10000.0,D,< 1 year,0
3000.0,D,< 1 year,0
2000.0,D,< 1 year,0
2000.0,D,1 year,0
1500.0,D,< 1 year,0
7000.0,D,5 years,0
10000.0,D,< 1 year,0
1000.0,D,< 1 year,0
10000.0,D,2 years,0
18000.0,D,1 year,0
20000.0,D,< 1 year,0
8000.0,D,< 1 year,0
6000.0,D,4 years,0
6000.0,D,< 1 year,0
1000.0,D,2 years,0
5000.0,D,10+ years,0
15000.0,D,3 years,0
17000.0,D,5 years,0
25000.0,D,10+ years,0
3000.0,D,< 1 year,0
2000.0,D,10+ years,0
4500.0,D,< 1 year,0
1000.0,D,< 1 year,0
12000.0,D,4 years,0
25000.0,D,10+ years,0
10000.0,D,1 year,0
1500.0,D,< 1 year,0
10000.0,D,3 years,0
6200.0,D,5 years,0
27000.0,D,4 years,0
10000.0,D,10+ years,0
3000.0,D,3 years,0
10000.0,D,< 1 year,0
10000.0,D,2 years,0
20000.0,D,4 years,0
10000.0,D,< 1 year,0
5000.0,D,< 1 year,0
2000.0,D,1 year,0
30000.0,D,5 years,0
20000.0,D,5 years,0
1500.0,D,6 years,0
25000.0,D,8 years,0
10000.0,D,3 years,0
30000.0,D,5 years,0
25000.0,D,< 1 year,0
5000.0,D,< 1 year,0
1500.0,D,2 years,0
18000.0,D,2 years,0
1500.0,D,< 1 year,0
1000.0,D,unknown,0
2500.0,D,10+ years,0
10000.0,D,2 years,0
25000.0,D,10+ years,0
30000.0,D,5 years,0
10000.0,D,10+ years,0
2000.0,D,6 years,0
10000.0,D,4 years,0
10000.0,D,10+ years,0
25000.0,D,3 years,0
20000.0,D,1 year,0
1000.0,D,10+ years,0
3000.0,D,2 years,0
12000.0,D,10+ years,0
10000.0,D,unknown,0
20000.0,D,2 years,0
6000.0,D,unknown,0
20000.0,D,10+ years,0
9000.0,D,unknown,0
2000.0,D,3 years,0
1000.0,D,< 1 year,0
10000.0,D,10+ years,0
10000.0,D,unknown,0
16000.0,D,10+ years,0
10000.0,D,2 years,0
20000.0,D,7 years,0
15000.0,D,< 1 year,0
20000.0,D,10+ years,0
10000.0,D,10+ years,0
30000.0,D,3 years,0
15000.0,D,10+ years,0
5000.0,D,3 years,0
25000.0,D,9 years,0
20000.0,D,< 1 year,0
12000.0,D,10+ years,0
30000.0,D,10+ years,0
10000.0,D,< 1 year,0
15000.0,D,< 1 year,0
12000.0,D,10+ years,0
12000.0,D,< 1 year,0
30000.0,D,3 years,0
10000.0,D,1 year,0
25000.0,D,< 1 year,0
4000.0,D,8 years,0
19000.0,D,10+ years,0
1200.0,D,2 years,0
5000.0,D,10+ years,0
5000.0,D,1 year,0
14000.0,D,1 year,0
15000.0,D,10+ years,0
25700.0,D,10+ years,0
1000.0,D,unknown,0
3000.0,D,unknown,0
10000.0,D,7 years,0
2500.0,D,10+ years,0
7000.0,D,7 years,0
5000.0,D,1 year,0
2000.0,D,< 1 year,0
24000.0,D,4 years,0
5000.0,D,3 years,0
10000.0,D,unknown,0
10000.0,D,2 years,0
15000.0,D,3 years,0
10500.0,D,2 years,0
5000.0,D,< 1 year,0
19000.0,D,4 years,0
2000.0,D,1 year,0
16500.0,D,< 1 year,0
10000.0,D,2 years,0
5500.0,D,7 years,0
10000.0,D,< 1 year,0
2500.0,D,3 years,0
7500.0,D,2 years,0
5000.0,D,1 year,0
25000.0,D,10+ years,0
3000.0,D,3 years,0
10000.0,D,6 years,0
16500.0,D,10+ years,0
8000.0,D,< 1 year,0
15000.0,D,10+ years,0
8000.0,D,1 year,0
25000.0,D,4 years,0
3750.0,D,1 year,0
25000.0,D,< 1 year,0
15000.0,D,< 1 year,0
2000.0,D,1 year,0
1000.0,D,< 1 year,0
4000.0,D,< 1 year,0
9000.0,D,< 1 year,0
25000.0,D,3 years,0
3000.0,D,3 years,0
7000.0,D,5 years,0
1500.0,D,3 years,0
4000.0,D,< 1 year,0
15000.0,D,1 year,0
7000.0,D,< 1 year,0
6500.0,D,2 years,0
4500.0,D,3 years,0
7000.0,D,2 years,0
2000.0,D,< 1 year,0
1000.0,D,1 year,0
3000.0,D,2 years,0
5000.0,D,10+ years,0
5000.0,D,10+ years,0
1500.0,D,< 1 year,0
500.0,D,< 1 year,0
5000.0,D,1 year,0
2000.0,D,4 years,0
4000.0,D,< 1 year,0
5000.0,D,1 year,0
18000.0,D,1 year,0
10000.0,D,1 year,0
1500.0,D,< 1 year,0
2000.0,D,3 years,0
3000.0,D,1 year,0
15000.0,D,3 years,0
5000.0,D,< 1 year,0
7500.0,D,9 years,0
5000.0,D,1 year,0
5000.0,D,< 1 year,0
500.0,D,< 1 year,0
10000.0,D,< 1 year,0
5000.0,D,< 1 year,0
5000.0,D,9 years,0
2000.0,D,< 1 year,0
12000.0,D,< 1 year,0
10000.0,D,10+ years,0
12000.0,D,1 year,0
25000.0,D,10+ years,0
1200.0,D,< 1 year,0
8000.0,D,< 1 year,0
5000.0,D,10+ years,0
25000.0,D,< 1 year,0
5000.0,D,< 1 year,0
25000.0,D,10+ years,0
10000.0,D,10+ years,0
5000.0,D,< 1 year,0
5500.0,D,10+ years,0
1500.0,D,5 years,0
4750.0,D,< 1 year,0
15000.0,D,< 1 year,0
15000.0,D,2 years,0
5000.0,D,1 year,0
5000.0,D,4 years,0
4000.0,D,3 years,0
25000.0,D,10+ years,0
8000.0,D,1 year,0
12000.0,D,1 year,0
5000.0,D,1 year,0
10000.0,D,1 year,0
5150.0,D,< 1 year,0
5000.0,D,9 years,0
4000.0,D,< 1 year,0
5500.0,D,3 years,0
25000.0,D,8 years,0
25000.0,D,< 1 year,0
25000.0,D,2 years,0
5000.0,D,3 years,0
2500.0,D,1 year,0
10000.0,D,10+ years,0
25000.0,D,1 year,0
20000.0,D,< 1 year,0
8000.0,D,< 1 year,0
7000.0,D,10+ years,0
2000.0,D,8 years,0
5000.0,D,10+ years,0
10000.0,D,1 year,0
4500.0,D,< 1 year,0
2500.0,D,1 year,0
5000.0,D,< 1 year,0
12000.0,D,2 years,0
2500.0,D,< 1 year,0
20000.0,D,7 years,0
8000.0,D,< 1 year,0
1700.0,D,< 1 year,0
5000.0,D,1 year,0
7800.0,D,5 years,0
5000.0,D,< 1 year,0
10000.0,D,1 year,0
20000.0,D,2 years,0
5000.0,D,5 years,0
10000.0,D,1 year,0
5000.0,D,< 1 year,0
5000.0,D,< 1 year,0
5000.0,D,2 years,0
4000.0,D,< 1 year,0
5000.0,D,7 years,0
8000.0,D,< 1 year,0
8000.0,D,< 1 year,0
5000.0,D,6 years,0
24000.0,D,4 years,0
7000.0,D,2 years,0
25000.0,D,9 years,0
5000.0,D,3 years,0
2500.0,D,1 year,0
5000.0,D,< 1 year,0
12000.0,D,2 years,0
500.0,D,4 years,0
2000.0,D,10+ years,0
500.0,D,5 years,0
500.0,D,10+ years,0
1500.0,D,1 year,0
1000.0,D,2 years,0
4500.0,D,5 years,0
12000.0,D,5 years,0
5000.0,D,3 years,0
3000.0,D,3 years,0
5000.0,D,10+ years,0
25000.0,D,1 year,0
4500.0,D,10+ years,0
20000.0,D,2 years,0
25000.0,D,4 years,0
12000.0,D,1 year,0
2000.0,D,1 year,0
2000.0,D,3 years,0
17000.0,D,10+ years,0
2500.0,D,< 1 year,0
6000.0,D,10+ years,0
24000.0,D,2 years,0
12000.0,D,1 year,0
20000.0,D,< 1 year,0
1300.0,D,< 1 year,0
15000.0,D,< 1 year,0
3000.0,D,< 1 year,0
5000.0,D,4 years,0
25000.0,D,10+ years,0
2500.0,D,10+ years,0
21000.0,D,7 years,0
8000.0,D,< 1 year,0
1500.0,D,< 1 year,0
10000.0,D,8 years,0
22500.0,D,6 years,0
5000.0,D,10+ years,0
12000.0,D,10+ years,0
20000.0,D,10+ years,0
8000.0,D,1 year,0
10000.0,D,6 years,0
19000.0,D,4 years,0
3000.0,D,< 1 year,0
7500.0,D,< 1 year,0
5000.0,D,5 years,0
5500.0,D,2 years,0
2000.0,D,1 year,0
15000.0,D,10+ years,0
20000.0,D,1 year,0
5000.0,D,10+ years,0
1800.0,D,10+ years,0
16800.0,D,2 years,0
15000.0,D,4 years,0
10000.0,D,2 years,0
10000.0,D,1 year,0
10000.0,D,< 1 year,0
2000.0,D,4 years,0
15000.0,D,< 1 year,0
1500.0,D,2 years,0
20000.0,D,5 years,0
18000.0,D,6 years,0
2500.0,D,1 year,0
10000.0,D,4 years,0
16000.0,D,1 year,0
19800.0,D,3 years,0
5000.0,D,< 1 year,0
20000.0,D,6 years,0
10000.0,D,9 years,0
6000.0,D,1 year,0
5000.0,D,< 1 year,0
5200.0,D,< 1 year,0
8000.0,D,9 years,0
7500.0,D,2 years,0
24000.0,D,8 years,0
5000.0,D,10+ years,0
8000.0,D,10+ years,0
25000.0,D,< 1 year,0
5000.0,D,2 years,0
9500.0,D,2 years,0
8950.0,D,< 1 year,0
3000.0,D,4 years,0
12000.0,D,1 year,0
25000.0,D,< 1 year,0
3000.0,D,1 year,0
20000.0,D,< 1 year,0
11894.96,D,< 1 year,0
13200.0,D,1 year,0
25000.0,D,8 years,0
12000.0,D,1 year,0
3500.0,D,3 years,0
10000.0,D,2 years,0
1000.0,D,4 years,0
6000.0,D,2 years,0
15000.0,D,< 1 year,0
10000.0,D,8 years,0
5000.0,D,< 1 year,0
5000.0,D,4 years,0
10000.0,D,10+ years,0
8575.0,D,2 years,0
7000.0,D,10+ years,0
25000.0,D,< 1 year,0
5000.0,D,6 years,0
2500.0,D,2 years,0
25000.0,D,< 1 year,0
10000.0,D,< 1 year,0
20000.0,D,10+ years,0
20000.0,D,< 1 year,0
3000.0,D,4 years,0
20000.0,D,10+ years,0
4000.0,D,< 1 year,0
15000.0,D,10+ years,0
10000.0,D,10+ years,0
7500.0,D,< 1 year,0
7000.0,D,10+ years,0
3000.0,D,2 years,0
19500.0,D,7 years,0
5000.0,D,3 years,0
20000.0,D,10+ years,0
5000.0,D,8 years,0
5000.0,D,< 1 year,0
15000.0,D,< 1 year,0
2500.0,D,7 years,0
5000.0,D,6 years,0
2000.0,D,< 1 year,0
25000.0,D,10+ years,0
10000.0,D,< 1 year,0
10000.0,D,< 1 year,0
10000.0,D,1 year,0
7500.0,D,2 years,0
10000.0,D,< 1 year,0
2500.0,D,< 1 year,0
3000.0,D,2 years,0
8000.0,D,1 year,0
5000.0,D,< 1 year,0
5000.0,D,6 years,0
20000.0,D,< 1 year,0
5000.0,D,< 1 year,0
15000.0,D,< 1 year,0
12000.0,D,1 year,0
3000.0,D,1 year,0
11000.0,D,< 1 year,0
10000.0,D,2 years,0
15000.0,D,2 years,0
10000.0,D,< 1 year,0
5000.0,D,< 1 year,0
1000.0,D,2 years,0
25000.0,D,3 years,0
10000.0,D,< 1 year,0
10000.0,D,2 years,0
20000.0,D,5 years,0
10000.0,D,2 years,0
22000.0,D,< 1 year,0
5000.0,D,6 years,0
5000.0,D,10+ years,0
5500.0,D,< 1 year,0
7500.0,D,8 years,0
25000.0,D,7 years,0
1400.0,D,< 1 year,0
15000.0,D,10+ years,0
1000.0,D,< 1 year,0
3500.0,D,2 years,0
20000.0,D,< 1 year,0
25000.0,D,3 years,0
10000.0,D,< 1 year,0
10000.0,D,4 years,0
1000.0,D,< 1 year,0
25000.0,D,4 years,0
4000.0,D,2 years,0
15000.0,D,8 years,0
10000.0,D,10+ years,0
25000.0,D,10+ years,0
25000.0,D,4 years,0
2500.0,D,1 year,0
25000.0,D,4 years,0
2000.0,D,< 1 year,0
20000.0,D,7 years,0
25000.0,D,1 year,0
12000.0,D,< 1 year,0
5000.0,D,< 1 year,0
7500.0,D,< 1 year,0
5000.0,D,2 years,0
7000.0,D,1 year,0
1000.0,D,1 year,0
2900.0,D,< 1 year,0
7500.0,D,< 1 year,0
5000.0,D,2 years,0
5000.0,D,1 year,0
7500.0,D,6 years,0
3500.0,D,< 1 year,0
7000.0,D,1 year,0
7500.0,D,3 years,0
2500.0,D,5 years,0
7500.0,D,5 years,0
2500.0,D,< 1 year,0
7500.0,D,< 1 year,0
2000.0,D,< 1 year,0
1500.0,D,1 year,0
5000.0,D,2 years,0
7500.0,D,5 years,0
7500.0,D,3 years,0
3500.0,D,1 year,0
3000.0,D,1 year,0
7500.0,D,3 years,0
1000.0,D,< 1 year,0
3000.0,D,< 1 year,0
2500.0,D,3 years,0
2500.0,D,3 years,0
7500.0,D,< 1 year,0
1000.0,D,< 1 year,0
7500.0,D,1 year,0
3500.0,D,3 years,0
6000.0,D,< 1 year,0
7500.0,D,8 years,0
5000.0,D,1 year,0
7500.0,D,< 1 year,0
7500.0,D,1 year,0
4000.0,D,< 1 year,0
7500.0,D,2 years,0
7500.0,D,< 1 year,0
3500.0,D,3 years,0
7500.0,D,1 year,0
4000.0,D,< 1 year,0
7500.0,D,3 years,0
7500.0,D,10+ years,0
7500.0,D,4 years,0
3000.0,D,< 1 year,0
5200.0,D,2 years,0
7500.0,D,6 years,0
5000.0,D,1 year,0
5000.0,D,2 years,0
2000.0,D,< 1 year,0
7500.0,D,< 1 year,0
7500.0,D,2 years,0
7500.0,D,1 year,0
1000.0,D,2 years,0
7500.0,D,< 1 year,0
5000.0,D,10+ years,0
7500.0,D,2 years,0
1000.0,D,< 1 year,0
3000.0,D,2 years,0
1500.0,D,5 years,0
2500.0,D,2 years,0
7500.0,D,8 years,0
7000.0,D,3 years,0
5600.0,D,7 years,0
3000.0,D,1 year,0
5000.0,D,5 years,0
2500.0,D,6 years,0
5100.0,D,< 1 year,0
6000.0,D,3 years,0
5000.0,D,1 year,0
7500.0,D,1 year,0
7500.0,D,1 year,0
7500.0,D,5 years,0
1000.0,D,< 1 year,0
6000.0,D,10+ years,0
7000.0,D,10+ years,0
1500.0,D,1 year,0
7500.0,D,8 years,0
3000.0,D,< 1 year,0
7500.0,D,< 1 year,0
2000.0,D,< 1 year,0
2000.0,D,1 year,0
6000.0,D,2 years,0
2500.0,D,1 year,0
7500.0,D,< 1 year,0
6000.0,D,10+ years,0
7500.0,D,< 1 year,0
1500.0,D,< 1 year,0
3000.0,D,10+ years,0
2500.0,D,1 year,0
3500.0,D,< 1 year,0
7000.0,D,< 1 year,0
7000.0,D,9 years,0
7000.0,D,9 years,0
7500.0,D,4 years,0
1000.0,D,2 years,0
7500.0,D,4 years,0
5000.0,D,< 1 year,0
1100.0,D,< 1 year,0
1500.0,D,2 years,0
7500.0,D,10+ years,0
1000.0,D,< 1 year,0
1500.0,D,4 years,0
1200.0,D,2 years,0
7500.0,D,2 years,0
3200.0,D,< 1 year,0
11000.0,D,5 years,0
7500.0,D,1 year,0
2500.0,D,< 1 year,0
3500.0,D,7 years,0
5000.0,D,1 year,0
1000.0,D,7 years,0
5000.0,D,1 year,0
7500.0,D,3 years,0
7500.0,D,4 years,0
6000.0,D,1 year,0
5000.0,D,4 years,0
1500.0,D,< 1 year,0
1500.0,D,2 years,0
12500.0,D,10+ years,0
15000.0,D,8 years,0
1000.0,D,< 1 year,0
1000.0,D,< 1 year,0
5000.0,D,< 1 year,0
15000.0,D,7 years,0
7500.0,D,9 years,0
5000.0,D,9 years,0
1300.0,D,10+ years,0
6500.0,D,2 years,0
10000.0,D,5 years,0
3000.0,D,< 1 year,0
15000.0,D,4 years,0
1800.0,D,10+ years,0
2500.0,D,< 1 year,0
1000.0,D,< 1 year,0
15000.0,D,< 1 year,0
13500.0,D,8 years,0
3500.0,D,< 1 year,0
2500.0,D,1 year,0
5000.0,D,< 1 year,0
2500.0,D,8 years,0
15000.0,D,8 years,0
5000.0,D,10+ years,0
4000.0,D,4 years,0
7500.0,D,< 1 year,0
7500.0,D,1 year,0
7500.0,D,6 years,0
1000.0,D,< 1 year,0
3500.0,D,1 year,0
7500.0,D,6 years,0
5000.0,D,< 1 year,0
6000.0,D,3 years,0
6000.0,D,4 years,0
5000.0,D,6 years,0
3000.0,D,10+ years,0
5000.0,D,1 year,0
7500.0,D,< 1 year,0
7500.0,D,10+ years,0
3500.0,D,10+ years,0
3000.0,D,2 years,0
4700.0,D,< 1 year,0
3000.0,D,< 1 year,0
5000.0,D,2 years,0
7000.0,D,7 years,0
1500.0,D,5 years,0
7000.0,D,5 years,0
5000.0,D,< 1 year,0
2300.0,D,< 1 year,0
7500.0,D,1 year,0
25000.0,D,< 1 year,0
4500.0,D,< 1 year,0
7500.0,D,< 1 year,0
2000.0,D,3 years,0
7500.0,D,3 years,0
4500.0,D,10+ years,0
2000.0,D,1 year,0
7500.0,D,2 years,0
7500.0,D,10+ years,0
5000.0,D,4 years,0
7500.0,D,4 years,0
7500.0,D,10+ years,0
2800.0,D,10+ years,0
10000.0,D,3 years,0
1000.0,D,1 year,0
3000.0,D,1 year,0
2500.0,D,2 years,0
5000.0,D,2 years,0
1500.0,D,< 1 year,0
3500.0,D,3 years,0
5000.0,D,< 1 year,0
2500.0,D,10+ years,0
7500.0,D,2 years,0
6000.0,D,4 years,0
1500.0,D,< 1 year,0
7000.0,D,1 year,0
5000.0,D,1 year,0
2500.0,D,4 years,0
3000.0,D,1 year,0
3000.0,D,10+ years,0
7500.0,D,10+ years,0
2000.0,D,< 1 year,0
3500.0,D,2 years,0
7500.0,D,2 years,0
7500.0,D,2 years,0
5000.0,D,10+ years,0
5000.0,D,10+ years,0
7500.0,D,8 years,0
4000.0,D,< 1 year,0
7000.0,D,< 1 year,0
1200.0,D,6 years,0
2000.0,D,4 years,0
3000.0,D,4 years,0
5000.0,D,< 1 year,0
5000.0,D,1 year,0
4900.0,D,2 years,0
12500.0,D,1 year,0
8000.0,D,1 year,0
12500.0,D,8 years,0
4000.0,D,1 year,0
1000.0,D,2 years,0
8000.0,D,< 1 year,0
2000.0,D,8 years,0
6700.0,D,10+ years,0
10000.0,D,2 years,0
10000.0,D,< 1 year,0
5000.0,D,3 years,0
9550.0,D,7 years,0
14000.0,D,3 years,0
11800.0,D,< 1 year,0
3000.0,D,1 year,0
1000.0,D,< 1 year,0
15000.0,D,1 year,0
5000.0,D,3 years,0
8000.0,D,7 years,0
17500.0,D,< 1 year,0
25000.0,D,4 years,0
10000.0,D,1 year,0
20000.0,D,< 1 year,0
10000.0,D,2 years,0
15000.0,D,1 year,0
1500.0,D,2 years,0
10000.0,D,3 years,0
18000.0,D,< 1 year,0
5000.0,D,1 year,0
3750.0,D,< 1 year,0
20000.0,D,5 years,0
12000.0,D,< 1 year,0
10000.0,D,10+ years,0
6000.0,D,< 1 year,0
15000.0,D,1 year,0
2000.0,D,7 years,0
15000.0,D,8 years,0
3000.0,D,4 years,0
25000.0,D,< 1 year,0
20000.0,D,10+ years,0
3000.0,D,10+ years,0
6000.0,D,< 1 year,0
12500.0,D,4 years,0
13000.0,D,< 1 year,0
10000.0,D,< 1 year,0
5000.0,D,1 year,0
5000.0,D,4 years,0
10000.0,D,1 year,0
3000.0,D,6 years,0
4000.0,D,1 year,0
25000.0,D,< 1 year,0
20000.0,D,4 years,0
25000.0,D,< 1 year,0
22000.0,D,10+ years,0
25000.0,D,< 1 year,0
10000.0,D,4 years,0
2500.0,D,4 years,0
10000.0,D,1 year,0
10000.0,D,2 years,0
5000.0,D,< 1 year,0
3000.0,D,< 1 year,0
5000.0,D,4 years,0
3000.0,D,< 1 year,0
10000.0,D,< 1 year,0
15000.0,D,3 years,0
25000.0,D,6 years,0
22000.0,D,10+ years,0
5000.0,D,3 years,0
1600.0,D,3 years,0
10000.0,D,9 years,0
14000.0,D,3 years,0
8000.0,D,< 1 year,0
10000.0,D,< 1 year,0
5000.0,D,< 1 year,0
20000.0,D,8 years,0
2000.0,D,3 years,0
25000.0,D,1 year,0
10000.0,D,10+ years,0
10000.0,D,< 1 year,0
22000.0,D,9 years,0
4500.0,D,4 years,0
10000.0,D,4 years,0
10000.0,D,2 years,0
10000.0,D,10+ years,0
13500.0,D,< 1 year,0
3000.0,D,3 years,0
6000.0,D,< 1 year,0
25000.0,D,1 year,0
5000.0,D,2 years,0
10000.0,D,3 years,0
25000.0,D,1 year,0
3000.0,D,< 1 year,0
25000.0,D,2 years,0
25000.0,D,1 year,0
2000.0,D,2 years,0
10000.0,D,8 years,0
20000.0,D,< 1 year,0
5000.0,D,10+ years,0
5000.0,D,< 1 year,0
5000.0,D,1 year,0
25000.0,D,3 years,0
15000.0,D,< 1 year,0
7000.0,D,< 1 year,0
3000.0,D,1 year,0
10000.0,D,1 year,0
2000.0,D,< 1 year,0
3000.0,D,< 1 year,0
10000.0,D,2 years,0
7500.0,D,3 years,0
2000.0,D,< 1 year,0
25000.0,D,10+ years,0
14000.0,D,4 years,0
13000.0,D,2 years,0
13000.0,D,10+ years,0
3000.0,D,6 years,0
1000.0,D,< 1 year,0
1000.0,D,< 1 year,0
7500.0,D,2 years,0
10000.0,D,1 year,0
8000.0,D,< 1 year,0
25000.0,D,< 1 year,0
10000.0,D,1 year,0
5000.0,D,10+ years,0
25000.0,D,10+ years,0
5000.0,D,7 years,0
20000.0,D,10+ years,0
25000.0,D,7 years,0
2000.0,D,< 1 year,0
2000.0,D,1 year,0
20000.0,D,< 1 year,0
5000.0,D,1 year,0
2000.0,D,< 1 year,0
6000.0,D,< 1 year,0
9000.0,D,1 year,0
1500.0,D,1 year,0
6000.0,D,5 years,0
3000.0,D,7 years,0
1000.0,D,6 years,0
1000.0,D,10+ years,0
14000.0,D,< 1 year,0
20000.0,D,7 years,0
2500.0,D,< 1 year,0
24800.0,D,< 1 year,0
5000.0,D,1 year,0
5000.0,D,1 year,0
15000.0,D,9 years,0
3500.0,D,1 year,0
5500.0,D,9 years,0
