loan_amnt,State,emp_length,label
14400,C,10+ years,1
14000,C,10+ years,1
7450,C,5 years,1
35000,C,5 years,1
30000,C,10+ years,1
4200,C,3 years,1
9800,C,unknown,1
5000,C,10+ years,1
35000,C,2 years,1
13700,C,3 years,1
21000,C,10+ years,1
35000,C,10+ years,1
4800,C,1 year,1
31000,C,3 years,1
35000,C,1 year,1
2500,C,1 year,1
26400,C,10+ years,1
20000,C,10+ years,1
13000,C,< 1 year,1
30000,C,4 years,1
5000,C,10+ years,1
16000,C,6 years,1
10000,C,3 years,1
10000,C,< 1 year,1
14600,C,3 years,1
3750,C,10+ years,1
10000,C,10+ years,1
15400,C,2 years,1
35000,C,3 years,1
18000,C,8 years,1
15000,C,4 years,1
35000,C,2 years,1
19200,C,2 years,1
21000,C,10+ years,1
10000,C,< 1 year,1
25000,C,10+ years,1
19200,C,10+ years,1
12000,C,3 years,1
5600,C,10+ years,1
10000,C,unknown,1
4000,C,10+ years,1
20000,C,2 years,1
4000,C,6 years,1
5000,C,5 years,1
8000,C,unknown,1
35000,C,2 years,1
10950,C,8 years,1
35000,C,10+ years,1
5000,C,1 year,1
18000,C,10+ years,1
4000,C,5 years,1
13400,C,4 years,1
20000,C,10+ years,1
6000,C,1 year,1
12000,C,< 1 year,1
12000,C,10+ years,1
6000,C,unknown,1
3000,C,7 years,1
25000,C,10+ years,1
16000,C,4 years,1
20000,C,6 years,1
5000,C,1 year,1
35000,C,8 years,1
7500,C,8 years,1
8400,C,4 years,1
21600,C,3 years,1
14225,C,5 years,1
35000,C,10+ years,1
12000,C,1 year,1
24000,C,10+ years,1
2000,C,10+ years,1
16000,C,< 1 year,1
12000,C,unknown,1
35000,C,4 years,1
8000,C,10+ years,1
11200,C,10+ years,1
30000,C,4 years,1
16000,C,10+ years,1
7500,C,2 years,1
32500,C,9 years,1
5000,C,8 years,1
12000,C,7 years,1
12000,C,10+ years,1
35000,C,9 years,1
7200,C,6 years,1
6500,C,unknown,1
2300,C,2 years,1
32000,C,10+ years,1
16700,C,2 years,1
20000,C,3 years,1
15000,C,8 years,1
20000,C,10+ years,1
15000,C,6 years,1
4775,C,5 years,1
26400,C,10+ years,1
23000,C,8 years,1
12000,C,10+ years,1
3500,C,2 years,1
6000,C,5 years,1
2400,C,1 year,1
15000,C,4 years,1
21000,C,2 years,1
2500,C,10+ years,1
9000,C,4 years,1
32000,C,10+ years,1
15000,C,2 years,1
26500,C,9 years,1
9000,C,< 1 year,1
20000,C,10+ years,1
18500,C,< 1 year,1
20000,C,4 years,1
12000,C,2 years,1
28000,C,10+ years,1
25000,C,10+ years,1
5000,C,10+ years,1
25000,C,10+ years,1
6000,C,< 1 year,1
10000,C,10+ years,1
20000,C,unknown,1
6000,C,5 years,1
14175,C,10+ years,1
35000,C,8 years,1
12225,C,6 years,1
30000,C,2 years,1
8975,C,7 years,1
25000,C,8 years,1
7700,C,4 years,1
26400,C,3 years,1
21600,C,2 years,1
25000,C,10+ years,1
5400,C,< 1 year,1
10000,C,< 1 year,1
15000,C,unknown,1
12000,C,2 years,1
25000,C,10+ years,1
2500,C,1 year,1
23000,C,< 1 year,1
15000,C,1 year,1
4800,C,3 years,1
13700,C,3 years,1
23200,C,8 years,1
8650,C,10+ years,1
8000,C,unknown,1
10825,C,5 years,1
21000,C,10+ years,1
16000,C,10+ years,1
28000,C,10+ years,1
10500,C,< 1 year,1
8000,C,10+ years,1
8000,C,10+ years,1
18000,C,10+ years,1
7500,C,1 year,1
25200,C,unknown,1
5000,C,10+ years,1
5400,C,10+ years,1
12500,C,2 years,1
1750,C,5 years,1
4000,C,4 years,1
14750,C,9 years,1
21175,C,10+ years,1
3500,C,3 years,1
8000,C,5 years,1
3200,C,< 1 year,1
12000,C,10+ years,1
16000,C,2 years,1
3000,C,6 years,1
30000,C,1 year,1
24000,C,10+ years,1
11200,C,< 1 year,1
8000,C,< 1 year,1
8000,C,10+ years,1
10000,C,2 years,1
12000,C,1 year,1
35000,C,10+ years,1
6400,C,7 years,1
35000,C,1 year,1
8575,C,10+ years,1
30000,C,2 years,1
26000,C,2 years,1
10000,C,1 year,1
27200,C,< 1 year,1
15200,C,2 years,1
24475,C,6 years,1
6400,C,4 years,1
5000,C,10+ years,1
35000,C,10+ years,1
10000,C,1 year,1
32225,C,2 years,1
17000,C,10+ years,1
25750,C,10+ years,1
15000,C,2 years,1
10975,C,7 years,1
5900,C,unknown,1
28000,C,10+ years,1
14000,C,10+ years,1
32000,C,10+ years,1
7000,C,2 years,1
13775,C,unknown,1
9500,C,1 year,1
9700,C,3 years,1
20000,C,10+ years,1
12600,C,10+ years,1
6000,C,10+ years,1
15000,C,10+ years,1
13500,C,< 1 year,1
30000,C,4 years,1
12000,C,9 years,1
24000,C,2 years,1
32000,C,5 years,1
10200,C,5 years,1
15500,C,1 year,1
23000,C,unknown,1
20000,C,5 years,1
20000,C,4 years,1
7200,C,9 years,1
16000,C,< 1 year,1
35000,C,10+ years,1
35000,C,3 years,1
14000,C,10+ years,1
5125,C,9 years,1
21600,C,10+ years,1
25000,C,2 years,1
5000,C,6 years,1
30000,C,9 years,1
8000,C,2 years,1
6000,C,unknown,1
4550,C,unknown,1
10000,C,10+ years,1
10000,C,4 years,1
4300,C,4 years,1
3500,C,6 years,1
3600,C,10+ years,1
20000,C,< 1 year,1
4000,C,8 years,1
25000,C,10+ years,1
30800,C,10+ years,1
5000,C,1 year,1
23225,C,10+ years,1
6200,C,8 years,1
35000,C,4 years,1
12000,C,10+ years,1
35000,C,2 years,1
9600,C,5 years,1
25000,C,1 year,1
16000,C,6 years,1
7400,C,5 years,1
5000,C,< 1 year,1
17000,C,10+ years,1
20000,C,4 years,1
20000,C,3 years,1
18000,C,1 year,1
6200,C,10+ years,1
8400,C,< 1 year,1
12000,C,2 years,1
3200,C,< 1 year,1
20000,C,9 years,1
4425,C,10+ years,1
20000,C,< 1 year,1
15000,C,< 1 year,1
16000,C,< 1 year,1
20000,C,5 years,1
20000,C,2 years,1
11000,C,10+ years,1
10000,C,4 years,1
16000,C,< 1 year,1
15000,C,10+ years,1
2000,C,2 years,1
3000,C,8 years,1
10000,C,unknown,1
13050,C,1 year,1
18200,C,10+ years,1
28000,C,1 year,1
14400,C,10+ years,1
8000,C,10+ years,1
10750,C,unknown,1
21000,C,10+ years,1
35000,C,5 years,1
9725,C,unknown,1
2000,C,< 1 year,1
35000,C,< 1 year,1
20000,C,10+ years,1
9325,C,3 years,1
25000,C,10+ years,1
8000,C,unknown,1
16000,C,6 years,1
8000,C,3 years,1
10025,C,< 1 year,1
5000,C,6 years,1
17450,C,10+ years,1
7800,C,10+ years,1
9000,C,10+ years,1
20900,C,unknown,1
9600,C,10+ years,1
4500,C,1 year,1
20500,C,10+ years,1
14000,C,10+ years,1
8000,C,10+ years,1
5000,C,7 years,1
12000,C,8 years,1
22000,C,4 years,1
6000,C,1 year,1
8500,C,4 years,1
7500,C,2 years,1
4200,C,10+ years,1
15000,C,10+ years,1
10000,C,3 years,1
18000,C,1 year,1
24500,C,10+ years,1
6000,C,5 years,1
10000,C,7 years,1
10000,C,10+ years,1
5000,C,1 year,1
6000,C,10+ years,1
35000,C,10+ years,1
28000,C,10+ years,1
25000,C,10+ years,1
10000,C,4 years,1
12800,C,10+ years,1
5000,C,3 years,1
6500,C,unknown,1
6400,C,10+ years,1
8800,C,10+ years,1
18500,C,7 years,1
15000,C,5 years,1
19200,C,5 years,1
15000,C,3 years,1
10800,C,4 years,1
12000,C,10+ years,1
15000,C,7 years,1
2400,C,1 year,1
16000,C,10+ years,1
25000,C,10+ years,1
20000,C,1 year,1
35000,C,unknown,1
35000,C,10+ years,1
1200,C,3 years,1
25750,C,5 years,1
15000,C,2 years,1
24000,C,10+ years,1
26000,C,9 years,1
12000,C,unknown,1
20000,C,4 years,1
14000,C,10+ years,1
7800,C,2 years,1
28000,C,2 years,1
10000,C,5 years,1
21000,C,10+ years,1
23000,C,10+ years,1
6400,C,8 years,1
3200,C,5 years,1
5000,C,10+ years,1
24000,C,< 1 year,1
5000,C,10+ years,1
18325,C,10+ years,1
20000,C,10+ years,1
28750,C,< 1 year,1
1500,C,4 years,1
35000,C,8 years,1
7000,C,7 years,1
20000,C,8 years,1
12000,C,6 years,1
35000,C,10+ years,1
20000,C,4 years,1
11000,C,3 years,1
7500,C,5 years,1
21250,C,< 1 year,1
6000,C,1 year,1
10000,C,10+ years,1
20000,C,10+ years,1
6000,C,4 years,1
5000,C,10+ years,1
11000,C,10+ years,1
7000,C,2 years,1
15600,C,3 years,1
9350,C,4 years,1
19000,C,3 years,1
12000,C,3 years,1
15000,C,2 years,1
12000,C,2 years,1
4000,C,10+ years,1
20000,C,5 years,1
15600,C,1 year,1
7500,C,unknown,1
25000,C,7 years,1
5000,C,6 years,1
4500,C,5 years,1
8000,C,3 years,1
13000,C,10+ years,1
6000,C,4 years,1
3500,C,10+ years,1
10000,C,< 1 year,1
12000,C,7 years,1
7975,C,< 1 year,1
10000,C,1 year,1
12000,C,< 1 year,1
6000,C,7 years,1
10000,C,6 years,1
6500,C,< 1 year,1
17525,C,7 years,1
29000,C,10+ years,1
10000,C,3 years,1
10000,C,3 years,1
19050,C,5 years,1
21125,C,3 years,1
22500,C,10+ years,1
21000,C,10+ years,1
16225,C,10+ years,1
25000,C,10+ years,1
12000,C,4 years,1
21000,C,< 1 year,1
10000,C,5 years,1
5000,C,10+ years,1
20000,C,10+ years,1
16000,C,10+ years,1
12000,C,unknown,1
9600,C,10+ years,1
6000,C,2 years,1
22500,C,< 1 year,1
15300,C,2 years,1
5000,C,6 years,1
24000,C,8 years,1
6700,C,10+ years,1
20000,C,2 years,1
21000,C,3 years,1
12000,C,10+ years,1
6000,C,10+ years,1
9600,C,< 1 year,1
5000,C,2 years,1
22000,C,5 years,1
3525,C,1 year,1
30000,C,2 years,1
1200,C,< 1 year,1
18000,C,3 years,1
10075,C,5 years,1
9975,C,< 1 year,1
4000,C,6 years,1
6000,C,10+ years,1
8000,C,1 year,1
26050,C,unknown,1
10000,C,< 1 year,1
28000,C,unknown,1
13400,C,unknown,1
12000,C,7 years,1
35000,C,10+ years,1
16575,C,unknown,1
20000,C,6 years,1
28000,C,4 years,1
21050,C,< 1 year,1
28800,C,3 years,1
4025,C,unknown,1
4725,C,< 1 year,1
13000,C,10+ years,1
8725,C,unknown,1
6000,C,8 years,1
10000,C,unknown,1
11950,C,9 years,1
18000,C,2 years,1
12000,C,< 1 year,1
31000,C,10+ years,1
12000,C,4 years,1
18000,C,5 years,1
24000,C,< 1 year,1
15000,C,8 years,1
7000,C,3 years,1
16000,C,unknown,1
5000,C,unknown,1
22325,C,10+ years,1
10000,C,8 years,1
28000,C,2 years,1
5150,C,8 years,1
16000,C,7 years,1
11125,C,unknown,1
35000,C,10+ years,1
5600,C,unknown,1
35000,C,< 1 year,1
5000,C,2 years,1
4975,C,< 1 year,1
14000,C,2 years,1
3000,C,10+ years,1
28000,C,10+ years,1
5000,C,5 years,1
3000,C,8 years,1
18000,C,2 years,1
16000,C,5 years,1
32150,C,10+ years,1
9000,C,10+ years,1
28800,C,8 years,1
11825,C,unknown,1
24000,C,9 years,1
22000,C,10+ years,1
15000,C,10+ years,1
25000,C,10+ years,1
25000,C,5 years,1
13100,C,10+ years,1
35000,C,10+ years,1
5000,C,8 years,1
8800,C,3 years,1
4800,C,10+ years,1
15000,C,2 years,1
10000,C,< 1 year,1
28000,C,< 1 year,1
5000,C,8 years,1
18000,C,10+ years,1
18000,C,8 years,1
10000,C,unknown,1
7000,C,10+ years,1
12000,C,< 1 year,1
4200,C,3 years,1
2000,C,2 years,1
9000,C,2 years,1
7000,C,10+ years,1
2150,C,2 years,1
9100,C,7 years,1
6000,C,10+ years,1
10000,C,3 years,1
3675,C,10+ years,1
4800,C,10+ years,1
5000,C,unknown,1
10000,C,3 years,1
15000,C,3 years,1
28000,C,10+ years,1
14400,C,10+ years,1
14700,C,3 years,1
23200,C,10+ years,1
6325,C,3 years,1
16900,C,1 year,1
5000,C,1 year,1
15000,C,5 years,1
6000,C,3 years,1
3000,C,unknown,1
12000,C,2 years,1
21075,C,10+ years,1
5000,C,4 years,1
28550,C,10+ years,1
30000,C,< 1 year,1
12000,C,10+ years,1
33300,C,10+ years,1
10000,C,< 1 year,1
6000,C,3 years,1
8000,C,1 year,1
23800,C,10+ years,1
5000,C,7 years,1
19225,C,< 1 year,1
21000,C,10+ years,1
8000,C,unknown,1
20000,C,10+ years,1
35000,C,2 years,1
14475,C,10+ years,1
7000,C,< 1 year,1
7200,C,10+ years,1
12500,C,3 years,1
12000,C,8 years,1
20000,C,10+ years,1
30000,C,10+ years,1
5600,C,< 1 year,1
2500,C,10+ years,1
3975,C,2 years,1
15000,C,3 years,1
16000,C,10+ years,1
10725,C,6 years,1
2250,C,10+ years,1
20000,C,6 years,1
10000,C,10+ years,1
6000,C,1 year,1
7000,C,5 years,1
15000,C,10+ years,1
5000,C,unknown,1
15000,C,9 years,1
12000,C,10+ years,1
1000,C,7 years,1
5000,C,2 years,1
10000,C,3 years,1
8400,C,10+ years,1
9600,C,10+ years,1
28000,C,unknown,1
6000,C,5 years,1
5000,C,7 years,1
19300,C,4 years,1
10000,C,10+ years,1
15000,C,1 year,1
8000,C,unknown,1
11000,C,9 years,1
5700,C,1 year,1
7000,C,6 years,1
12000,C,10+ years,1
15000,C,2 years,1
11400,C,3 years,1
11400,C,10+ years,1
2700,C,5 years,1
5500,C,7 years,1
8400,C,< 1 year,1
30000,C,3 years,1
25000,C,10+ years,1
15000,C,10+ years,1
4000,C,5 years,1
20000,C,5 years,1
15000,C,10+ years,1
19000,C,2 years,1
8500,C,1 year,1
25000,C,5 years,1
15000,C,5 years,1
12000,C,10+ years,1
8000,C,10+ years,1
21600,C,< 1 year,1
5500,C,10+ years,1
30725,C,5 years,1
16000,C,10+ years,1
24000,C,10+ years,1
35000,C,10+ years,1
6000,C,10+ years,1
25000,C,7 years,1
20000,C,8 years,1
31500,C,10+ years,1
12000,C,10+ years,1
10825,C,6 years,1
11200,C,10+ years,1
10000,C,3 years,1
14325,C,5 years,1
16000,C,10+ years,1
9000,C,3 years,1
27525,C,10+ years,1
8275,C,2 years,1
10000,C,1 year,1
24000,C,10+ years,1
5500,C,9 years,1
18250,C,6 years,1
10000,C,2 years,1
11200,C,10+ years,1
18000,C,5 years,1
9000,C,1 year,1
7500,C,10+ years,1
14000,C,5 years,1
14000,C,10+ years,1
16500,C,4 years,1
18700,C,9 years,1
7400,C,1 year,1
7000,C,10+ years,1
3600,C,10+ years,1
15600,C,8 years,1
9000,C,8 years,1
8000,C,10+ years,1
10000,C,8 years,1
24000,C,10+ years,1
17500,C,10+ years,1
12000,C,9 years,1
35000,C,2 years,1
6000,C,7 years,1
24000,C,10+ years,1
25000,C,10+ years,1
10000,C,unknown,1
20000,C,8 years,1
20000,C,2 years,1
15600,C,8 years,1
5000,C,1 year,1
9500,C,< 1 year,1
1000,C,unknown,1
35000,C,10+ years,1
20000,C,unknown,1
20000,C,3 years,1
30000,C,7 years,1
5000,C,7 years,1
35000,C,10+ years,1
12000,C,< 1 year,1
7500,C,5 years,1
35000,C,2 years,1
19000,C,10+ years,1
2875,C,5 years,1
35000,C,10+ years,1
10000,C,10+ years,1
4800,C,5 years,1
12000,C,< 1 year,1
3000,C,10+ years,1
22000,C,6 years,1
3000,C,3 years,1
12000,C,10+ years,1
10000,C,2 years,1
20000,C,< 1 year,1
10000,C,4 years,1
21000,C,3 years,1
10000,C,3 years,1
26000,C,9 years,1
4725,C,< 1 year,1
15000,C,2 years,1
21000,C,8 years,1
13000,C,< 1 year,1
20000,C,2 years,1
15600,C,3 years,1
15000,C,unknown,1
2100,C,7 years,1
19200,C,10+ years,1
12000,C,10+ years,1
35000,C,2 years,1
14000,C,1 year,1
6000,C,2 years,1
28000,C,10+ years,1
10000,C,6 years,1
12000,C,10+ years,1
35000,C,2 years,1
12000,C,10+ years,1
9600,C,< 1 year,1
35000,C,9 years,1
10000,C,2 years,1
25500,C,10+ years,1
30000,C,10+ years,1
24000,C,10+ years,1
10125,C,10+ years,1
20000,C,1 year,1
12000,C,3 years,1
18125,C,2 years,1
9300,C,10+ years,1
11200,C,4 years,1
11000,C,unknown,1
30000,C,5 years,1
1000,C,4 years,1
20575,C,10+ years,1
17600,C,< 1 year,1
25000,C,5 years,1
25000,C,1 year,1
14000,C,8 years,1
28000,C,10+ years,1
20000,C,4 years,1
35000,C,10+ years,1
10000,C,10+ years,1
24000,C,10+ years,1
25000,C,10+ years,1
9000,C,2 years,1
12800,C,6 years,1
5850,C,9 years,1
16000,C,10+ years,1
12000,C,1 year,1
4000,C,unknown,1
6000,C,unknown,1
8000,C,3 years,1
16000,C,5 years,1
6400,C,6 years,1
10000,C,8 years,1
35000,C,2 years,1
5000,C,unknown,1
4000,C,2 years,1
24000,C,4 years,1
28000,C,7 years,1
6000,C,2 years,1
30000,C,5 years,1
7500,C,1 year,1
5000,C,6 years,1
25000,C,< 1 year,1
20000,C,unknown,1
14850,C,8 years,1
6200,C,2 years,1
8000,C,10+ years,1
24000,C,< 1 year,1
3600,C,3 years,1
15000,C,10+ years,1
8000,C,4 years,1
24000,C,10+ years,1
1000,C,3 years,1
23000,C,10+ years,1
9600,C,1 year,1
14400,C,6 years,1
8000,C,10+ years,1
8000,C,< 1 year,1
10000,C,2 years,1
12000,C,10+ years,1
30000,C,4 years,1
8500,C,7 years,1
21000,C,< 1 year,1
10000,C,10+ years,1
16700,C,9 years,1
28000,C,1 year,1
19200,C,1 year,1
28000,C,< 1 year,1
15000,C,10+ years,1
6500,C,unknown,1
28000,C,6 years,1
12000,C,< 1 year,1
13200,C,10+ years,1
20000,C,10+ years,1
10000,C,6 years,1
2000,C,10+ years,1
15000,C,8 years,1
9550,C,5 years,1
28000,C,10+ years,1
6000,C,7 years,1
16000,C,8 years,1
12000,C,3 years,1
20000,C,1 year,1
8000,C,< 1 year,1
35000,C,10+ years,1
20000,C,7 years,1
21000,C,9 years,1
5000,C,9 years,1
18000,C,2 years,1
16100,C,8 years,1
3325,C,8 years,1
35000,C,10+ years,1
24000,C,1 year,1
10000,C,< 1 year,1
19725,C,2 years,1
20000,C,3 years,1
6000,C,1 year,1
10000,C,10+ years,1
7500,C,5 years,1
14700,C,1 year,1
28000,C,< 1 year,1
15000,C,6 years,1
11000,C,4 years,1
11000,C,6 years,1
35000,C,1 year,1
24000,C,2 years,1
26325,C,8 years,1
15525,C,4 years,1
29900,C,10+ years,1
3200,C,3 years,1
5600,C,10+ years,1
14000,C,9 years,1
4500,C,2 years,1
1200,C,1 year,1
15000,C,10+ years,1
35000,C,2 years,1
24000,C,10+ years,1
20000,C,10+ years,1
10625,C,3 years,1
2000,C,10+ years,1
4900,C,8 years,1
18000,C,unknown,1
24000,C,10+ years,1
5000,C,3 years,1
35000,C,8 years,1
30000,C,< 1 year,1
12000,C,unknown,1
18000,C,4 years,1
10000,C,2 years,1
27000,C,9 years,1
20000,C,10+ years,1
1000,C,10+ years,1
12500,C,< 1 year,1
15000,C,7 years,1
28000,C,10+ years,1
18000,C,unknown,1
18000,C,2 years,1
12000,C,10+ years,1
8500,C,7 years,1
20000,C,< 1 year,1
20000,C,4 years,1
20000,C,< 1 year,1
32000,C,10+ years,1
14600,C,10+ years,1
6000,C,< 1 year,1
3000,C,2 years,1
10000,C,10+ years,1
6800,C,< 1 year,1
16000,C,3 years,1
10000,C,4 years,1
31200,C,10+ years,1
30000,C,2 years,1
34700,C,5 years,1
19600,C,6 years,1
17500,C,unknown,1
12500,C,3 years,1
10000,C,unknown,1
24000,C,8 years,1
35000,C,10+ years,1
5000,C,4 years,1
10000,C,< 1 year,1
4000,C,10+ years,1
10025,C,< 1 year,1
15000,C,3 years,1
14000,C,10+ years,1
7000,C,< 1 year,1
9000,C,5 years,1
1500,E,unknown,1
13000,E,< 1 year,1
19200,E,10+ years,1
9000,E,7 years,1
10000,E,10+ years,1
8000,E,2 years,1
35000,E,6 years,1
5000,E,6 years,1
15000,E,10+ years,1
24200,E,10+ years,1
35000,E,10+ years,1
15000,E,10+ years,1
5600,E,5 years,1
17500,E,6 years,1
21000,E,10+ years,1
12875,E,2 years,1
21000,E,10+ years,1
12000,E,8 years,1
25000,E,4 years,1
18000,E,2 years,1
23000,E,10+ years,1
4500,E,10+ years,1
2000,E,10+ years,1
19300,E,10+ years,1
24000,E,10+ years,1
35000,E,6 years,1
10800,E,10+ years,1
15000,E,10+ years,1
35000,E,10+ years,1
15000,E,1 year,1
18025,E,10+ years,1
9000,E,10+ years,1
10000,E,10+ years,1
31950,E,1 year,1
20000,E,< 1 year,1
10000,E,5 years,1
30000,E,6 years,1
4800,E,10+ years,1
5000,E,7 years,1
3600,E,10+ years,1
32000,E,< 1 year,1
24100,E,3 years,1
16175,E,4 years,1
4000,E,unknown,1
35000,E,7 years,1
29400,E,10+ years,1
7975,E,10+ years,1
11200,E,unknown,1
10000,E,7 years,1
6000,E,2 years,1
31850,E,6 years,1
9000,E,4 years,1
14700,E,10+ years,1
32300,E,8 years,1
13000,E,10+ years,1
12000,E,10+ years,1
10500,E,5 years,1
15000,E,10+ years,1
9000,E,10+ years,1
20150,E,10+ years,1
4500,E,8 years,1
22000,E,2 years,1
12000,E,4 years,1
20000,E,< 1 year,1
12000,E,3 years,1
12000,E,10+ years,1
8000,E,2 years,1
5000,E,3 years,1
1000,E,8 years,1
9750,E,10+ years,1
10000,E,2 years,1
15000,E,1 year,1
5500,E,10+ years,1
8500,E,3 years,1
35000,E,1 year,1
35000,E,10+ years,1
30000,E,10+ years,1
9000,E,3 years,1
13200,E,10+ years,1
9000,E,10+ years,1
14400,E,3 years,1
6575,E,10+ years,1
15000,E,10+ years,1
33600,E,10+ years,1
26875,E,10+ years,1
14400,E,10+ years,1
20400,E,< 1 year,1
8000,E,6 years,1
20000,E,10+ years,1
10000,E,1 year,1
10800,E,unknown,1
2250,E,unknown,1
3000,E,8 years,1
10000,E,< 1 year,1
17600,E,10+ years,1
28000,E,10+ years,1
20000,E,9 years,1
7300,E,< 1 year,1
9900,E,8 years,1
12000,E,10+ years,1
18000,E,1 year,1
11650,E,10+ years,1
15000,E,6 years,1
3825,E,2 years,1
23800,E,10+ years,1
12000,E,10+ years,1
9000,E,< 1 year,1
5700,E,3 years,1
22500,E,5 years,1
20700,E,10+ years,1
21600,E,10+ years,1
5000,E,10+ years,1
10000,E,9 years,1
10000,E,< 1 year,1
15000,E,10+ years,1
6000,E,2 years,1
24000,E,10+ years,1
12000,E,5 years,1
3000,E,10+ years,1
15000,E,10+ years,1
15000,E,< 1 year,1
4000,E,10+ years,1
11775,E,10+ years,1
26600,E,6 years,1
13000,E,4 years,1
12600,E,5 years,1
10800,E,5 years,1
21600,E,8 years,1
15000,E,3 years,1
18000,E,8 years,1
15000,E,6 years,1
8000,E,4 years,1
30000,E,3 years,1
16000,E,8 years,1
9700,E,unknown,1
8500,E,4 years,1
10000,E,1 year,1
5400,E,10+ years,1
5000,E,9 years,1
20000,E,10+ years,1
10000,E,10+ years,1
24000,E,2 years,1
25000,E,unknown,1
20000,E,4 years,1
35000,E,10+ years,1
18675,E,4 years,1
26425,E,10+ years,1
20750,E,10+ years,1
13450,E,10+ years,1
16050,E,unknown,1
14400,E,< 1 year,1
10500,E,10+ years,1
16000,E,1 year,1
25075,E,3 years,1
20000,E,7 years,1
35000,E,3 years,1
10900,E,unknown,1
20000,E,10+ years,1
12600,E,< 1 year,1
15025,E,10+ years,1
22400,E,10+ years,1
6900,E,3 years,1
19200,E,10+ years,1
8000,E,2 years,1
20000,E,10+ years,1
28000,E,5 years,1
10000,E,3 years,1
28000,E,10+ years,1
10000,E,10+ years,1
14000,E,3 years,1
10000,E,2 years,1
4000,E,2 years,1
3600,E,1 year,1
1400,E,8 years,1
10000,E,10+ years,1
4800,E,< 1 year,1
28050,E,3 years,1
5000,E,5 years,1
14200,E,4 years,1
10000,E,10+ years,1
15000,E,3 years,1
2000,E,8 years,1
14400,E,9 years,1
31150,E,10+ years,1
35000,E,10+ years,1
4000,E,1 year,1
15000,E,2 years,1
18000,E,1 year,1
21000,E,unknown,1
3925,E,8 years,1
25000,E,10+ years,1
7975,E,10+ years,1
12000,E,1 year,1
15000,E,10+ years,1
15000,E,4 years,1
5000,E,10+ years,1
24000,E,1 year,1
10000,E,< 1 year,1
3000,E,2 years,1
19600,E,10+ years,1
15250,E,8 years,1
28000,E,6 years,1
30000,E,10+ years,1
24000,E,10+ years,1
25000,E,10+ years,1
10000,E,7 years,1
7200,E,10+ years,1
14000,E,2 years,1
12000,E,5 years,1
4000,E,7 years,1
15000,E,3 years,1
6525,E,10+ years,1
20000,E,10+ years,1
35000,E,7 years,1
10000,E,10+ years,1
7200,E,10+ years,1
6800,E,< 1 year,1
35000,E,10+ years,1
34775,E,10+ years,1
18000,E,10+ years,1
35000,E,8 years,1
7800,E,10+ years,1
4150,E,5 years,1
13000,E,10+ years,1
22000,E,unknown,1
15000,E,unknown,1
15400,E,10+ years,1
6950,E,10+ years,1
9375,E,10+ years,1
20000,E,10+ years,1
3000,E,10+ years,1
6300,E,< 1 year,1
14700,E,8 years,1
10000,E,2 years,1
10000,E,7 years,1
10000,E,8 years,1
5000,E,10+ years,1
12000,E,5 years,1
35000,E,1 year,1
24000,E,10+ years,1
20000,E,10+ years,1
25000,E,8 years,1
32000,E,10+ years,1
35000,E,10+ years,1
7675,E,10+ years,1
15000,E,2 years,1
13000,E,10+ years,1
14000,E,10+ years,1
24300,E,2 years,1
18000,E,10+ years,1
4200,E,8 years,1
8575,E,10+ years,1
28000,E,6 years,1
18000,E,5 years,1
31200,E,2 years,1
4000,E,10+ years,1
21000,E,1 year,1
5000,E,5 years,1
20000,E,10+ years,1
10000,E,4 years,1
12000,E,9 years,1
19050,E,10+ years,1
3000,E,2 years,1
12000,E,10+ years,1
20000,E,10+ years,1
7675,E,8 years,1
28000,E,9 years,1
24000,E,4 years,1
14000,E,10+ years,1
4550,E,4 years,1
5000,E,4 years,1
21000,E,10+ years,1
7500,E,4 years,1
10000,E,1 year,1
20000,E,8 years,1
5000,E,10+ years,1
35000,E,10+ years,1
14000,E,2 years,1
3600,E,10+ years,1
16000,E,unknown,1
8825,E,unknown,1
15000,E,10+ years,1
5150,E,5 years,1
20000,E,3 years,1
8000,E,2 years,1
35000,E,10+ years,1
12000,E,5 years,1
12600,E,7 years,1
15000,E,5 years,1
11100,E,< 1 year,1
24000,E,6 years,1
15000,E,10+ years,1
4000,E,10+ years,1
15000,E,2 years,1
22800,E,10+ years,1
30000,E,10+ years,1
28800,E,< 1 year,1
21000,E,10+ years,1
10000,E,1 year,1
14400,E,3 years,1
5000,E,5 years,1
20000,E,4 years,1
13000,E,3 years,1
12000,E,10+ years,1
2500,E,8 years,1
24000,E,3 years,1
8850,E,unknown,1
4800,E,3 years,1
12000,E,8 years,1
5000,E,2 years,1
5000,E,10+ years,1
25000,E,2 years,1
12000,E,10+ years,1
16000,E,unknown,1
2400,E,10+ years,1
18500,E,5 years,1
6000,E,10+ years,1
5600,E,3 years,1
9800,E,10+ years,1
24000,E,5 years,1
7000,E,9 years,1
15000,E,10+ years,1
19000,E,3 years,1
16800,E,6 years,1
20000,E,10+ years,1
5000,E,1 year,1
10550,E,1 year,1
13675,E,10+ years,1
18675,E,10+ years,1
30000,E,4 years,1
4575,E,10+ years,1
20000,E,2 years,1
18000,E,10+ years,1
12000,E,10+ years,1
3200,E,10+ years,1
12250,E,10+ years,1
12000,E,5 years,1
21700,E,4 years,1
10000,E,10+ years,1
11200,E,< 1 year,1
16000,E,9 years,1
18000,E,3 years,1
22000,E,1 year,1
11200,E,10+ years,1
12775,E,10+ years,1
