loan_amnt,State,emp_length,label
24000,FL,< 1 year,1
21000,FL,10+ years,1
12000,FL,4 years,1
10000,FL,10+ years,1
20000,FL,10+ years,1
4800,FL,10+ years,1
4800,FL,2 years,1
6000,FL,9 years,1
22850,FL,6 years,1
6000,FL,4 years,1
12000,FL,10+ years,1
25000,FL,1 year,1
10000,FL,3 years,1
9200,FL,10+ years,1
15000,FL,7 years,1
15000,FL,5 years,1
17800,FL,9 years,1
8000,FL,5 years,1
35000,FL,5 years,1
10000,FL,6 years,1
25000,FL,1 year,1
20000,FL,10+ years,1
10000,FL,unknown,1
20000,FL,10+ years,1
20000,FL,3 years,1
7000,FL,10+ years,1
3000,FL,7 years,1
15000,FL,10+ years,1
10000,FL,5 years,1
7200,FL,10+ years,1
10800,FL,2 years,1
12000,FL,8 years,1
6000,FL,4 years,1
20400,FL,3 years,1
35000,FL,10+ years,1
33025,FL,7 years,1
13000,FL,6 years,1
9000,FL,< 1 year,1
32200,FL,10+ years,1
20000,FL,10+ years,1
9000,FL,2 years,1
6850,FL,10+ years,1
15000,FL,10+ years,1
15000,FL,2 years,1
17675,FL,5 years,1
35000,FL,2 years,1
20000,FL,3 years,1
13500,FL,3 years,1
21150,FL,< 1 year,1
18000,FL,2 years,1
20000,FL,5 years,1
7000,FL,unknown,1
7000,FL,6 years,1
30000,FL,< 1 year,1
19575,FL,4 years,1
28000,FL,3 years,1
4500,FL,10+ years,1
25000,FL,10+ years,1
26000,FL,10+ years,1
4000,FL,10+ years,1
28000,FL,5 years,1
15000,FL,7 years,1
35000,FL,7 years,1
27600,FL,4 years,1
8000,FL,7 years,1
5475,FL,1 year,1
12000,FL,10+ years,1
21000,FL,2 years,1
14000,FL,3 years,1
35000,FL,10+ years,1
18200,FL,10+ years,1
1475,FL,3 years,1
18400,FL,10+ years,1
14400,FL,10+ years,1
9000,FL,8 years,1
12000,FL,10+ years,1
8000,FL,unknown,1
6625,FL,9 years,1
2000,FL,8 years,1
30500,FL,1 year,1
20000,FL,10+ years,1
3000,FL,2 years,1
8000,FL,unknown,1
3600,FL,10+ years,1
11000,FL,10+ years,1
26700,FL,10+ years,1
8000,FL,6 years,1
2400,FL,unknown,1
7500,FL,3 years,1
15000,FL,< 1 year,1
3000,FL,8 years,1
11650,FL,3 years,1
8500,FL,< 1 year,1
20000,FL,9 years,1
8000,FL,1 year,1
12000,FL,2 years,1
9000,FL,2 years,1
12100,FL,10+ years,1
10000,FL,< 1 year,1
14700,FL,< 1 year,1
15000,FL,7 years,1
24000,FL,< 1 year,1
3000,FL,unknown,1
15000,FL,7 years,1
16000,FL,3 years,1
12550,FL,1 year,1
15000,FL,10+ years,1
34500,FL,6 years,1
1375,FL,10+ years,1
32000,FL,7 years,1
15000,FL,10+ years,1
16000,FL,10+ years,1
4000,FL,unknown,1
13600,FL,unknown,1
4200,FL,< 1 year,1
10000,FL,< 1 year,1
20000,FL,10+ years,1
8075,FL,1 year,1
35000,FL,9 years,1
11000,FL,2 years,1
16050,FL,3 years,1
22200,FL,3 years,1
30000,FL,1 year,1
11400,FL,< 1 year,1
14400,FL,4 years,1
21000,FL,10+ years,1
16000,FL,unknown,1
35000,FL,9 years,1
8600,FL,3 years,1
12975,FL,5 years,1
20000,FL,< 1 year,1
8000,FL,< 1 year,1
16800,FL,10+ years,1
25000,FL,10+ years,1
23000,FL,1 year,1
5600,FL,unknown,1
6000,FL,1 year,1
35000,FL,10+ years,1
5000,FL,3 years,1
5000,FL,4 years,1
16000,FL,6 years,1
8000,FL,6 years,1
12000,FL,10+ years,1
6000,FL,10+ years,1
10500,FL,10+ years,1
5600,FL,1 year,1
20000,FL,5 years,1
16800,FL,< 1 year,1
9000,FL,10+ years,1
10000,FL,1 year,1
22000,FL,10+ years,1
28000,FL,10+ years,1
10000,FL,1 year,1
8575,FL,2 years,1
28000,FL,10+ years,1
15000,FL,10+ years,1
6400,FL,10+ years,1
17300,FL,8 years,1
15000,FL,5 years,1
20000,FL,10+ years,1
28000,FL,3 years,1
16500,FL,< 1 year,1
15500,FL,3 years,1
35000,FL,4 years,1
8975,FL,10+ years,1
20000,FL,10+ years,1
22275,FL,unknown,1
10000,FL,10+ years,1
4000,FL,unknown,1
6500,FL,10+ years,1
35000,FL,6 years,1
10000,FL,10+ years,1
35000,FL,10+ years,1
10800,FL,10+ years,1
35000,FL,1 year,1
9000,FL,1 year,1
27650,FL,10+ years,1
2000,FL,< 1 year,1
7000,FL,10+ years,1
15000,FL,7 years,1
24725,FL,10+ years,1
15000,FL,7 years,1
16000,FL,4 years,1
3500,FL,unknown,1
8000,FL,< 1 year,1
23000,FL,< 1 year,1
20000,FL,10+ years,1
3500,FL,10+ years,1
3500,FL,unknown,1
16950,FL,3 years,1
15000,FL,< 1 year,1
24000,FL,5 years,1
19000,FL,4 years,1
14775,FL,8 years,1
9375,FL,10+ years,1
35000,FL,5 years,1
10000,FL,10+ years,1
25000,FL,3 years,1
20000,FL,3 years,1
14800,FL,unknown,1
12000,FL,10+ years,1
18000,FL,10+ years,1
16000,FL,10+ years,1
4800,FL,10+ years,1
15000,FL,< 1 year,1
35000,FL,< 1 year,1
35000,FL,10+ years,1
26600,FL,9 years,1
2000,FL,9 years,1
10000,FL,unknown,1
16000,FL,10+ years,1
28000,FL,2 years,1
6000,FL,4 years,1
26400,FL,4 years,1
32000,FL,4 years,1
2000,FL,2 years,1
28000,FL,10+ years,1
9000,FL,7 years,1
25000,FL,10+ years,1
7200,FL,8 years,1
8000,FL,< 1 year,1
10000,FL,unknown,1
6000,FL,5 years,1
15000,FL,6 years,1
30800,FL,9 years,1
25000,FL,unknown,1
1500,FL,7 years,1
12000,FL,10+ years,1
4750,FL,4 years,1
10000,FL,5 years,1
12625,FL,5 years,1
7500,FL,10+ years,1
21000,FL,10+ years,1
18425,FL,3 years,1
14000,FL,5 years,1
10000,FL,2 years,1
14000,FL,7 years,1
20000,FL,8 years,1
35000,FL,3 years,1
14000,FL,5 years,1
6000,FL,2 years,1
6000,FL,2 years,1
35000,FL,3 years,1
4000,FL,1 year,1
30000,FL,2 years,1
11200,FL,4 years,1
18250,FL,7 years,1
10000,FL,5 years,1
19200,FL,10+ years,1
16800,FL,< 1 year,1
8500,FL,8 years,1
6675,FL,10+ years,1
20000,FL,10+ years,1
19800,FL,10+ years,1
12600,FL,2 years,1
5275,FL,9 years,1
26000,FL,10+ years,1
28000,FL,< 1 year,1
12600,FL,10+ years,1
29825,FL,10+ years,1
12000,FL,3 years,1
12000,FL,8 years,1
15000,FL,2 years,1
26200,FL,10+ years,1
16000,FL,10+ years,1
12800,FL,10+ years,1
6000,FL,7 years,1
25100,FL,10+ years,1
5750,FL,5 years,1
5000,FL,10+ years,1
24000,FL,10+ years,1
35000,FL,6 years,1
10000,FL,1 year,1
9525,FL,4 years,1
2500,FL,10+ years,1
20000,FL,10+ years,1
1500,FL,10+ years,1
14000,FL,1 year,1
19200,FL,< 1 year,1
12000,FL,10+ years,1
16000,FL,2 years,1
10000,FL,10+ years,1
15000,FL,3 years,1
18000,FL,< 1 year,1
21100,FL,unknown,1
12000,FL,10+ years,1
5475,FL,unknown,1
17100,FL,10+ years,1
28000,FL,10+ years,1
4800,FL,10+ years,1
19075,FL,9 years,1
12000,FL,10+ years,1
17000,FL,2 years,1
6000,FL,unknown,1
8500,FL,2 years,1
6000,FL,2 years,1
20000,FL,8 years,1
8275,FL,1 year,1
35000,FL,2 years,1
25000,FL,5 years,1
13500,FL,10+ years,1
7500,FL,9 years,1
25000,FL,unknown,1
16975,FL,6 years,1
20000,FL,3 years,1
10350,FL,< 1 year,1
10500,FL,10+ years,1
15850,FL,10+ years,1
8000,FL,10+ years,1
2375,FL,1 year,1
25000,FL,6 years,1
10000,FL,7 years,1
8000,FL,8 years,1
15575,FL,10+ years,1
6400,FL,10+ years,1
9600,FL,9 years,1
25000,FL,8 years,1
5000,FL,5 years,1
5000,FL,10+ years,1
17500,FL,10+ years,1
15000,FL,7 years,1
2400,FL,4 years,1
6075,FL,unknown,1
16000,FL,10+ years,1
20000,FL,5 years,1
8000,FL,10+ years,1
4000,FL,3 years,1
15000,FL,2 years,1
35000,FL,4 years,1
35000,FL,< 1 year,1
6500,FL,unknown,1
10000,FL,3 years,1
8000,FL,2 years,1
12000,FL,5 years,1
3000,FL,10+ years,1
24000,FL,unknown,1
20100,FL,10+ years,1
35000,FL,10+ years,1
5500,FL,10+ years,1
12900,FL,10+ years,1
17200,FL,10+ years,1
8000,FL,2 years,1
26025,FL,10+ years,1
18000,FL,9 years,1
22450,FL,10+ years,1
6000,FL,8 years,1
27575,FL,4 years,1
11350,FL,< 1 year,1
8000,FL,4 years,1
10000,FL,2 years,1
15000,FL,7 years,1
10500,FL,< 1 year,1
6200,FL,unknown,1
2000,FL,10+ years,1
13000,FL,2 years,1
35000,FL,10+ years,1
10000,FL,unknown,1
12000,FL,7 years,1
17150,FL,6 years,1
28050,FL,5 years,1
28000,FL,9 years,1
16550,FL,10+ years,1
8000,FL,< 1 year,1
8300,FL,10+ years,1
24000,FL,6 years,1
7600,FL,5 years,1
16000,FL,8 years,1
7000,FL,10+ years,1
28000,FL,7 years,1
21900,FL,unknown,1
24000,FL,4 years,1
13800,FL,2 years,1
8000,FL,10+ years,1
7925,FL,4 years,1
8000,FL,4 years,1
15625,FL,10+ years,1
28000,FL,10+ years,1
21000,FL,8 years,1
18000,FL,8 years,1
2500,FL,< 1 year,1
10000,FL,4 years,1
7025,FL,10+ years,1
2500,FL,2 years,1
18000,FL,2 years,1
15000,FL,8 years,1
25000,FL,10+ years,1
20000,FL,3 years,1
14000,FL,2 years,1
9000,FL,10+ years,1
10000,FL,4 years,1
14250,FL,10+ years,1
21000,FL,2 years,1
8000,FL,5 years,1
18000,FL,10+ years,1
10000,FL,10+ years,1
8000,FL,10+ years,1
35000,FL,5 years,1
7125,FL,unknown,1
10000,FL,2 years,1
7500,FL,10+ years,1
14400,FL,10+ years,1
14000,FL,unknown,1
14575,FL,10+ years,1
6500,FL,10+ years,1
15000,FL,8 years,1
24375,FL,10+ years,1
20000,FL,5 years,1
4500,FL,2 years,1
8800,FL,9 years,1
2000,FL,10+ years,1
15000,FL,5 years,1
19800,FL,6 years,1
5900,FL,1 year,1
11000,FL,2 years,1
8000,FL,8 years,1
8500,FL,2 years,1
8000,FL,9 years,1
7200,FL,10+ years,1
25025,FL,8 years,1
9600,FL,2 years,1
28000,FL,2 years,1
13275,FL,10+ years,1
25000,FL,10+ years,1
2100,FL,9 years,1
20000,FL,< 1 year,1
28000,FL,10+ years,1
10400,FL,unknown,1
24000,FL,unknown,1
11900,FL,4 years,1
15000,FL,unknown,1
20400,FL,10+ years,1
6500,FL,10+ years,1
8000,FL,< 1 year,1
8300,FL,9 years,1
10000,FL,7 years,1
6000,FL,1 year,1
8000,FL,< 1 year,1
16000,FL,1 year,1
20000,FL,10+ years,1
20000,FL,4 years,1
30000,FL,unknown,1
12000,FL,2 years,1
34500,FL,4 years,1
10700,FL,6 years,1
12625,FL,10+ years,1
16000,FL,3 years,1
28000,FL,10+ years,1
3000,FL,5 years,1
14000,FL,unknown,1
7700,FL,10+ years,1
28000,FL,3 years,1
8000,FL,< 1 year,1
16000,FL,unknown,1
15000,FL,5 years,1
11825,FL,6 years,1
15000,FL,4 years,1
19200,FL,10+ years,1
17475,FL,5 years,1
24000,FL,10+ years,1
11000,FL,1 year,1
3500,FL,unknown,1
16000,FL,6 years,1
14400,FL,< 1 year,1
12000,FL,< 1 year,1
6000,FL,3 years,1
32000,FL,10+ years,1
14400,FL,10+ years,1
10000,FL,1 year,1
10000,FL,unknown,1
5750,FL,10+ years,1
10000,FL,2 years,1
7000,FL,< 1 year,1
14000,FL,unknown,1
15000,FL,< 1 year,1
10000,FL,8 years,1
9000,FL,4 years,1
35000,FL,3 years,1
8000,FL,< 1 year,1
10000,FL,2 years,1
18000,FL,2 years,1
16000,FL,4 years,1
27600,FL,10+ years,1
35000,FL,10+ years,1
15000,FL,2 years,1
21575,FL,10+ years,1
9000,FL,5 years,1
15000,FL,5 years,1
15500,FL,10+ years,1
3200,FL,9 years,1
15000,FL,3 years,1
10000,FL,10+ years,1
35000,FL,10+ years,1
2000,FL,2 years,1
7000,FL,3 years,1
15750,FL,< 1 year,1
30000,FL,< 1 year,1
8975,FL,2 years,1
16000,FL,10+ years,1
12000,FL,10+ years,1
8000,FL,2 years,1
16000,FL,6 years,1
11375,FL,10+ years,1
16000,FL,1 year,1
14650,FL,2 years,1
20225,FL,5 years,1
16000,FL,< 1 year,1
4300,FL,3 years,1
12000,FL,10+ years,1
2975,FL,10+ years,1
8675,FL,8 years,1
5000,FL,10+ years,1
27675,FL,2 years,1
15000,FL,4 years,1
27200,FL,6 years,1
5000,FL,9 years,1
10400,FL,2 years,1
35000,FL,5 years,1
15800,FL,2 years,1
7200,FL,3 years,1
11850,FL,4 years,1
24000,FL,unknown,1
11500,FL,< 1 year,1
15000,FL,5 years,1
30000,FL,4 years,1
5375,FL,3 years,1
1800,FL,1 year,1
14000,FL,1 year,1
12000,FL,< 1 year,1
4000,FL,2 years,1
13200,FL,10+ years,1
12000,FL,2 years,1
15000,FL,10+ years,1
14950,FL,5 years,1
14775,FL,10+ years,1
14400,FL,10+ years,1
4000,FL,10+ years,1
10000,FL,4 years,1
15600,FL,1 year,1
23300,FL,3 years,1
25000,FL,< 1 year,1
27900,FL,unknown,1
14700,FL,10+ years,1
4400,FL,< 1 year,1
25000,FL,< 1 year,1
25000,FL,10+ years,1
25000,FL,10+ years,1
6500,FL,3 years,1
15500,FL,10+ years,1
21000,FL,unknown,1
20000,FL,10+ years,1
10000,FL,10+ years,1
3000,FL,unknown,1
5025,FL,4 years,1
18000,FL,2 years,1
35000,FL,10+ years,1
30000,FL,10+ years,1
5500,FL,9 years,1
24000,FL,4 years,1
11000,FL,3 years,1
24000,FL,10+ years,1
29750,FL,10+ years,1
6000,FL,5 years,1
20000,FL,4 years,1
14000,FL,5 years,1
16000,FL,5 years,1
10000,FL,10+ years,1
7500,FL,5 years,1
20000,FL,10+ years,1
11000,FL,unknown,1
35000,FL,10+ years,1
13000,FL,1 year,1
8000,FL,4 years,1
9875,FL,10+ years,1
2000,FL,10+ years,1
7925,FL,7 years,1
20000,FL,3 years,1
5000,FL,2 years,1
22450,FL,1 year,1
10000,FL,1 year,1
3325,FL,10+ years,1
25000,FL,unknown,1
15000,FL,unknown,1
15000,FL,1 year,1
21500,FL,10+ years,1
7200,FL,10+ years,1
35000,FL,1 year,1
18975,FL,9 years,1
5000,FL,10+ years,1
10000,FL,unknown,1
35000,FL,10+ years,1
10500,FL,8 years,1
6000,FL,1 year,1
10000,FL,10+ years,1
16800,FL,10+ years,1
6000,FL,< 1 year,1
1000,FL,5 years,1
6000,FL,5 years,1
10800,FL,unknown,1
11000,FL,< 1 year,1
7350,FL,7 years,1
6000,FL,10+ years,1
4600,FL,unknown,1
14700,FL,10+ years,1
15000,FL,1 year,1
17125,FL,10+ years,1
16000,FL,10+ years,1
16000,FL,10+ years,1
20000,FL,2 years,1
9800,FL,7 years,1
18000,FL,10+ years,1
15000,FL,3 years,1
15000,FL,< 1 year,1
16000,FL,5 years,1
2300,FL,2 years,1
17000,FL,7 years,1
9000,FL,8 years,1
12000,FL,7 years,1
34250,FL,10+ years,1
5000,FL,10+ years,1
16000,FL,7 years,1
16000,FL,< 1 year,1
7000,FL,< 1 year,1
8000,FL,unknown,1
3750,FL,unknown,1
10000,FL,< 1 year,1
9375,FL,10+ years,1
20000,FL,4 years,1
29550,FL,3 years,1
14000,FL,3 years,1
16000,FL,5 years,1
9350,FL,3 years,1
19600,FL,10+ years,1
20000,FL,10+ years,1
20800,FL,< 1 year,1
8000,FL,6 years,1
14575,FL,10+ years,1
18000,FL,8 years,1
25000,FL,7 years,1
28350,FL,1 year,1
3500,FL,1 year,1
15350,FL,4 years,1
14200,FL,8 years,1
8225,FL,10+ years,1
19200,FL,10+ years,1
16000,FL,unknown,1
7000,FL,10+ years,1
17000,FL,10+ years,1
4000,FL,7 years,1
22500,FL,10+ years,1
8000,FL,3 years,1
1000,FL,6 years,1
7200,FL,2 years,1
18000,FL,3 years,1
29900,FL,4 years,1
20000,FL,3 years,1
11000,FL,10+ years,1
15000,FL,10+ years,1
24000,FL,10+ years,1
12000,FL,1 year,1
24000,FL,10+ years,1
8975,FL,1 year,1
20025,FL,3 years,1
8000,FL,8 years,1
18000,FL,unknown,1
15025,FL,4 years,1
7500,FL,4 years,1
5000,FL,8 years,1
23900,FL,5 years,1
25000,FL,4 years,1
14000,FL,< 1 year,1
15000,FL,unknown,1
8000,FL,8 years,1
20000,FL,3 years,1
30000,FL,10+ years,1
17500,FL,3 years,1
11000,FL,10+ years,1
20000,FL,unknown,1
10000,FL,5 years,1
30000,FL,2 years,1
9000,FL,< 1 year,1
20000,FL,< 1 year,1
5000,FL,4 years,1
11175,FL,10+ years,1
16000,FL,10+ years,1
18000,FL,7 years,1
18000,FL,10+ years,1
10000,FL,unknown,1
5175,FL,10+ years,1
6000,FL,2 years,1
9000,FL,unknown,1
20000,FL,4 years,1
10000,FL,7 years,1
12000,FL,4 years,1
21000,FL,6 years,1
9900,FL,< 1 year,1
28000,FL,10+ years,1
16500,FL,unknown,1
8000,FL,9 years,1
4000,FL,10+ years,1
3500,FL,10+ years,1
4800,FL,5 years,1
9200,FL,8 years,1
24925,FL,10+ years,1
20800,FL,6 years,1
9600,FL,9 years,1
24000,FL,10+ years,1
10800,FL,4 years,1
3525,FL,5 years,1
20000,FL,10+ years,1
35000,FL,< 1 year,1
10000,FL,< 1 year,1
24000,FL,2 years,1
6000,FL,4 years,1
15000,FL,unknown,1
5500,FL,10+ years,1
18500,FL,10+ years,1
30000,FL,unknown,1
16800,FL,10+ years,1
6500,FL,7 years,1
12800,FL,4 years,1
9250,FL,5 years,1
12000,FL,10+ years,1
10000,FL,4 years,1
28000,FL,10+ years,1
22650,FL,8 years,1
16000,FL,10+ years,1
15000,FL,10+ years,1
35000,FL,10+ years,1
7000,FL,4 years,1
20000,FL,5 years,1
8000,FL,< 1 year,1
1000,FL,unknown,1
12000,FL,2 years,1
35000,FL,10+ years,1
1500,FL,< 1 year,1
8800,FL,2 years,1
3300,FL,unknown,1
24000,FL,4 years,1
4800,FL,unknown,1
6000,FL,3 years,1
12000,FL,unknown,1
22450,FL,3 years,1
4800,FL,10+ years,1
18000,FL,2 years,1
4000,FL,9 years,1
10000,FL,2 years,1
4000,FL,4 years,1
5500,FL,3 years,1
35000,FL,10+ years,1
15400,FL,unknown,1
20000,FL,10+ years,1
15525,FL,< 1 year,1
18500,FL,10+ years,1
10000,FL,< 1 year,1
11325,FL,3 years,1
11500,FL,< 1 year,1
23200,FL,9 years,1
20000,FL,< 1 year,1
25000,FL,4 years,1
19100,FL,3 years,1
7775,FL,10+ years,1
21000,FL,8 years,1
16800,FL,2 years,1
10000,FL,8 years,1
15000,FL,< 1 year,1
5000,FL,< 1 year,1
15000,FL,10+ years,1
12000,FL,10+ years,1
6000,FL,1 year,1
12000,FL,4 years,1
15600,FL,3 years,1
28000,FL,4 years,1
18000,FL,10+ years,1
1750,FL,8 years,1
15000,FL,9 years,1
14000,FL,5 years,1
12500,FL,4 years,1
27600,FL,unknown,1
5100,FL,4 years,1
35000,FL,3 years,1
3200,FL,unknown,1
15000,FL,unknown,1
20000,FL,10+ years,1
23325,FL,6 years,1
6150,FL,6 years,1
8200,FL,1 year,1
24000,FL,3 years,1
7500,FL,unknown,1
4000,FL,7 years,1
21725,FL,unknown,1
12000,FL,5 years,1
5600,FL,3 years,1
12000,FL,7 years,1
5000,FL,5 years,1
7000,FL,5 years,1
7000,FL,2 years,1
12900,FL,8 years,1
4000,FL,10+ years,1
24000,FL,10+ years,1
7200,FL,2 years,1
10000,FL,8 years,1
6000,FL,10+ years,1
10000,FL,6 years,1
5000,FL,10+ years,1
3000,FL,2 years,1
9000,FL,< 1 year,1
4000,FL,unknown,1
8600,FL,unknown,1
8000,FL,< 1 year,1
14400,FL,8 years,1
10000,FL,1 year,1
6400,FL,2 years,1
6000,FL,6 years,1
8000,FL,10+ years,1
27200,FL,10+ years,1
20000,FL,10+ years,1
22000,FL,< 1 year,1
5500,FL,5 years,1
8400,FL,10+ years,1
5000,FL,2 years,1
20000,FL,< 1 year,1
30000,FL,6 years,1
6400,FL,3 years,1
8750,FL,10+ years,1
21000,FL,4 years,1
20000,FL,7 years,1
25000,FL,10+ years,1
10000,FL,1 year,1
14000,FL,10+ years,1
15000,FL,5 years,1
23000,FL,4 years,1
24000,FL,3 years,1
16000,FL,10+ years,1
11400,FL,2 years,1
12000,FL,< 1 year,1
19075,FL,10+ years,1
10000,FL,4 years,1
18000,FL,6 years,1
9600,FL,< 1 year,1
7500,FL,1 year,1
15000,FL,1 year,1
19750,FL,2 years,1
30000,FL,1 year,1
28000,FL,5 years,1
21000,FL,10+ years,1
5500,FL,< 1 year,1
14000,FL,1 year,1
4575,FL,10+ years,1
12000,FL,< 1 year,1
18000,FL,5 years,1
9175,FL,10+ years,1
20400,FL,1 year,1
15000,FL,7 years,1
7200,FL,10+ years,1
10350,FL,10+ years,1
14400,FL,< 1 year,1
30000,FL,6 years,1
3000,FL,unknown,1
18000,FL,3 years,1
7900,FL,7 years,1
10000,FL,3 years,1
20000,FL,3 years,1
12000,FL,4 years,1
18400,FL,3 years,1
9600,FL,< 1 year,1
8000,FL,3 years,1
2575,FL,10+ years,1
4800,FL,9 years,1
15000,FL,< 1 year,1
20000,FL,3 years,1
2500,FL,< 1 year,1
12500,FL,10+ years,1
22400,FL,2 years,1
8000,FL,10+ years,1
10500,FL,9 years,1
25000,FL,6 years,1
2000,FL,1 year,1
10000,FL,3 years,1
5000,FL,4 years,1
17000,FL,10+ years,1
20650,FL,1 year,1
15600,FL,10+ years,1
8000,FL,5 years,1
5000,FL,10+ years,1
7000,FL,2 years,1
11200,FL,3 years,1
4225,FL,10+ years,1
2400,FL,2 years,1
15000,FL,1 year,1
20000,FL,8 years,1
8400,FL,< 1 year,1
2750,FL,9 years,1
12000,FL,unknown,1
20000,FL,3 years,1
8000,FL,1 year,1
14175,FL,1 year,1
15000,FL,< 1 year,1
12000,FL,< 1 year,1
35000,FL,10+ years,1
20050,FL,4 years,1
12000,FL,8 years,1
20225,FL,10+ years,1
21000,FL,2 years,1
28000,FL,10+ years,1
15000,FL,7 years,1
10500,FL,10+ years,1
7000,FL,2 years,1
8000,FL,10+ years,1
13000,FL,unknown,1
13000,FL,< 1 year,1
9600,FL,9 years,1
6000,FL,10+ years,1
16000,FL,2 years,1
20000,FL,7 years,1
30000,FL,3 years,1
17000,FL,8 years,1
15450,FL,unknown,1
13900,FL,6 years,1
13850,FL,6 years,1
28000,FL,7 years,1
10475,FL,10+ years,1
16225,FL,unknown,1
7000,FL,9 years,1
6400,FL,2 years,1
20000,FL,10+ years,1
6000,FL,10+ years,1
9600,FL,8 years,1
20050,FL,10+ years,1
6000,FL,3 years,1
7000,FL,10+ years,1
18000,FL,1 year,1
8000,FL,7 years,1
10000,FL,9 years,1
4800,FL,9 years,1
21600,FL,6 years,1
15000,FL,3 years,1
4800,FL,8 years,1
14000,FL,10+ years,1
26775,FL,< 1 year,1
18000,FL,< 1 year,1
6450,FL,< 1 year,1
15000,FL,10+ years,1
28000,FL,10+ years,1
8000,FL,2 years,1
11075,FL,unknown,1
10500,FL,1 year,1
12000,FL,2 years,1
25000,FL,1 year,1
4000,FL,10+ years,1
20000,FL,10+ years,1
10000,FL,7 years,1
5000,FL,9 years,1
11000,FL,10+ years,1
6000,FL,10+ years,1
12000,FL,4 years,1
18000,FL,10+ years,1
18125,FL,10+ years,1
32000,FL,4 years,1
28000,FL,10+ years,1
21000,FL,< 1 year,1
20000,FL,8 years,1
20000,FL,1 year,1
15000,FL,10+ years,1
3000,FL,10+ years,1
30000,FL,6 years,1
14000,FL,3 years,1
25000,FL,6 years,1
6000,FL,8 years,1
15000,FL,unknown,1
8000,FL,2 years,1
14600,FL,8 years,1
10000,FL,7 years,1
8000,FL,< 1 year,1
20000,FL,3 years,1
29000,FL,2 years,1
3000,FL,4 years,1
2525,FL,8 years,1
20000,FL,2 years,1
6000,FL,10+ years,1
9450,FL,9 years,1
24000,FL,4 years,1
35000,FL,10+ years,1
10850,FL,5 years,1
9925,FL,< 1 year,1
17950,FL,unknown,1
12000,FL,6 years,1
28000,FL,10+ years,1
3600,FL,4 years,1
8400,FL,9 years,1
19200,FL,10+ years,1
16000,FL,10+ years,1
7725,FL,5 years,1
7000,FL,2 years,1
3000,FL,1 year,1
10000,FL,1 year,1
25000,FL,1 year,1
12000,FL,10+ years,1
16000,FL,unknown,1
8000,FL,8 years,1
14275,FL,10+ years,1
5000,FL,2 years,1
5000,FL,10+ years,1
9650,FL,< 1 year,1
2800,FL,10+ years,1
7100,FL,10+ years,1
8000,FL,3 years,1
15000,FL,10+ years,1
32000,FL,9 years,1
18300,FL,2 years,1
12000,FL,10+ years,1
4575,FL,10+ years,1
16000,FL,10+ years,1
5200,FL,5 years,1
1400,FL,10+ years,1
2000,FL,4 years,1
35000,FL,1 year,1
6225,FL,5 years,1
13825,FL,9 years,1
10000,FL,6 years,1
12500,FL,2 years,1
10000,FL,unknown,1
18350,FL,2 years,1
7000,FL,< 1 year,1
10000,FL,6 years,1
9825,FL,< 1 year,1
15000,FL,5 years,1
16000,FL,5 years,1
10000,FL,< 1 year,1
15000,FL,10+ years,1
22625,FL,1 year,1
12000,FL,8 years,1
33600,FL,1 year,1
16000,FL,10+ years,1
31800,FL,10+ years,1
25000,FL,5 years,1
7000,FL,< 1 year,1
20000,FL,3 years,1
25875,FL,5 years,1
12000,FL,< 1 year,1
12000,FL,10+ years,1
20000,FL,1 year,1
16000,FL,6 years,1
18400,FL,9 years,1
4000,FL,1 year,1
7000,FL,2 years,1
24000,FL,unknown,1
25000,FL,5 years,1
15175,FL,3 years,1
21000,FL,7 years,1
9600,FL,10+ years,1
30000,FL,2 years,1
13600,FL,unknown,1
20000,FL,8 years,1
35000,FL,< 1 year,1
12000,FL,5 years,1
10400,FL,8 years,1
32000,FL,10+ years,1
12000,FL,10+ years,1
27000,FL,10+ years,1
16000,FL,2 years,1
8000,FL,8 years,1
18000,FL,unknown,1
9600,FL,10+ years,1
15100,FL,7 years,1
20000,FL,4 years,1
15000,FL,10+ years,1
16800,FL,8 years,1
16000,FL,1 year,1
11000,FL,< 1 year,1
35000,FL,2 years,1
17600,FL,< 1 year,1
16000,FL,2 years,1
20000,FL,5 years,1
25000,FL,1 year,1
3000,FL,unknown,1
17000,FL,10+ years,1
5000,FL,1 year,1
11550,FL,unknown,1
30000,FL,1 year,1
6000,FL,1 year,1
28000,FL,1 year,1
3000,FL,< 1 year,1
10000,FL,5 years,1
26700,FL,10+ years,1
18475,FL,5 years,1
19375,FL,10+ years,1
30000,FL,5 years,1
15000,FL,2 years,1
9225,FL,1 year,1
2750,FL,2 years,1
17000,FL,2 years,1
10000,FL,7 years,1
21000,FL,10+ years,1
5000,FL,< 1 year,1
15500,FL,3 years,1
15000,FL,10+ years,1
30000,FL,3 years,1
4500,FL,4 years,1
27275,FL,< 1 year,1
7800,FL,10+ years,1
30000,FL,5 years,1
18000,FL,10+ years,1
24000,FL,10+ years,1
5000,FL,unknown,1
25675,FL,4 years,1
30000,FL,< 1 year,1
15000,FL,unknown,1
15000,FL,< 1 year,1
18000,FL,5 years,1
15000,FL,9 years,1
20000,FL,8 years,1
10000,FL,5 years,1
6000,FL,3 years,1
12000,FL,10+ years,1
15000,FL,unknown,1
20000,FL,10+ years,1
20000,FL,7 years,1
15000,FL,unknown,1
18000,FL,unknown,1
12000,FL,2 years,1
